глагол,частота
džogirati,2
vandalizovati,2
subtilis,2
plodoviti,2
skladati,2
reducirati,2
ocena,2
igra,2
klekati,2
isprazneti,2
dočeti,2
consiliti,2
otkristiti,2
rugosti,2
pobestiti,2
ragbiti,2
pregurati,2
proslavati,2
kvadriti,2
izrugivati,2
konfigurisati,2
duga,2
procijeniti,2
napojiti,2
zebreti,2
prosvjeti,2
porazumevati,2
pridenuti,2
baći,2
preskupati,2
vereti,2
gust,2
beomati,2
totazati,2
micati,2
razmaziti,2
priviknuti,2
okotiti,2
znojiti,2
sapropeti,2
bedemiti,2
plodonositi,2
otporati,2
sravnjivati,2
zatvorisati,2
pljuštiti,2
megaliti,2
preduhitrati,2
pribegnuti,2
vutiti,2
poglaviti,2
oivičavati,2
delliti,2
pronići,2
ostavariti,2
dondežiti,2
naštampati,2
diktovati,2
stupisati,2
urosti,2
moraditi,2
iskoristisati,2
sagasti,2
ozlojediti,2
briznuti,2
proizišlati,2
odesiti,2
gretiti,2
...bio,2
taboriti,2
povaditi,2
goneći,2
odolijevati,2
odsjeći,2
snabdijevati,2
kozati,2
kaliti,2
rasprostrliti,2
lobovati,2
premlati,2
iscrpati,2
damnatiti,2
otplutati,2
tranziti,2
odašiljati,2
odapinjati,2
krstašiti,2
ispeti,2
gmizati,2
kokisati,2
odlediti,2
odlepljivati,2
briškutati,2
kavasti,2
zamjerati,2
nasrnuti,2
dođeti,2
pistiti,2
zadržiti,2
kanditi,2
pramati,2
akumulisati,2
sviditi,2
obmotati,2
izkazati,2
preduziti,2
sudjelovati,2
gospođiti,2
ustoličovati,2
kotati,2
obmaniti,2
lepršati,2
sustignuti,2
zakrpiti,2
šariti,2
demostrirati,2
utriti,2
isperiti,2
nasedati,2
zaslepiti,2
raportirati,2
ušunjati,2
izubiti,2
materijalizozati,2
bjesti,2
uživeti,2
lizeti,2
baniti,2
odanati,2
ganuti,2
odasvusti,2
trkati,2
razbuditi,2
iskraditi,2
priditi,2
alarmirati,2
pošišati,2
karstikikovati,2
–fočati,2
previriti,2
spraviti,2
prasiti,2
broditi,2
bučiti,2
uglaviti,2
andeziti,2
ukucavati,2
hirati,2
kliknuti,2
izbližiti,2
prodefilovati,2
naziti,2
umaćnuti,2
mehanizovati,2
čudnovati,2
štimati,2
habati,2
iscuriti,2
posestiti,2
petljati,2
vasilisati,2
metnuti,2
raspršovati,2
nastojiti,2
opštežiti,2
kisati,2
prefiksovati,2
spakivati,2
obrezovati,2
jam,2
rasesti,2
prisutvovati,2
rileti,2
prožderati,2
ostasti,2
pobeleti,2
proždreti,2
obskrbljivati,2
naviti,2
uvaljivati,2
iscenirati,2
nagrada,2
ksantofiti,2
dezavuisati,2
rasprostirati,2
carivati,2
nada,2
saterati,2
prozreti,2
padositi,2
uspesiti,2
produžisati,2
ugreti,2
osnaživati,2
potjerati,2
rastajati,2
zasvirati,2
othrvati,2
prenagliti,2
sagittaliti,2
režnjiti,2
režnjići,2
optereti,2
povisivati,2
katkadati,2
komercijalizizati,2
osmeliti,2
zajati,2
otseći,2
protivtežati,2
omalovažiti,2
predaleti,2
prijavati,2
prekrati,2
hariti,2
pljujati,2
priležiti,2
zagolicati,2
prebitavati,2
ugurati,2
satojati,2
nadgraći,2
nadgrađati,2
zanoti,2
vezir,2
tkati,2
koliti,2
spariti,2
upakovati,2
hidroksiti,2
trinaesti,2
doživati,2
{ph}iti,2
iscepasiti,2
iščupasiti,2
polomisati,2
izudarasiti,2
ponameštati,2
sutrati,2
preklinjasati,2
suzbisati,2
poverovasati,2
uđosati,2
odvedošiti,2
stranstvovati,2
cvjetati,2
zadeseti,2
izgrati,2
pasagiti,2
pokokati,2
veštiti,2
crtaći,2
dobriti,2
pobaciti,2
prekucati,2
napivati,2
mahnuti,2
pistaći,2
uficiti,2
uzmaći,2
opskrbljavati,2
finalizirati,2
beleti,2
snadbeti,2
rastrgniti,2
stvariti,2
preticati,2
ao,2
tvoйtati,2
nameštati,2
nultiti,2
nadevati,2
bureći,2
posuti,2
jedeti,2
enkapsulirati,2
instancirati,2
zapušiti,2
krt,2
urlati,2
budati,2
dozreti,2
začiniti,2
drmati,2
konturirati,2
rezimirati,2
mnogougati,2
pojednostavljavati,2
odbranjivati,2
izgorjeliti,2
nadvisiti,2
poduprtiti,2
zakletviti,2
alatiti,2
zastaviti,2
zavlačiti,2
nasaditi,2
srpasti,2
mikrotubuti,2
potporiti,2
subliti,2
obezbećivati,2
zastakljivati,2
uveličavati,2
oduzmiti,2
podelisati,2
podleti,2
gorati,2
pritrčati,2
zaživati,2
trijumvirati,2
zapadni,2
vigiti,2
kostati,2
kandidirati,2
grumenčići,2
rastjerati,2
špijunazati,2
uranati,2
samnjivati,2
nasti,2
stabilisati,2
odkupiti,2
piloti,2
rasteretiti,2
uzdisneti,2
prerasporediti,2
iščitati,2
delleti,2
ritorneti,2
razjariti,2
podoficirati,2
razgranavati,2
rasati,2
područavati,2
pridoći,2
nadviti,2
bračiti,2
unijeti,2
procesti,2
protegnuti,2
svezati,2
zamenuti,2
ušančiti,2
vizualizovati,2
disponirati,2
onovati,2
mahniti,2
gorgasati,2
iskrčiti,2
kvati,2
zakucavati,2
dopingovati,2
raščlaniti,2
ikonofiti,2
tranquiti,2
kalliti,2
nemoći,2
pacifikovati,2
zakrčiti,2
okasti,2
pronesti,2
otpozdravljati,2
izustiti,2
potreći,2
predozirati,2
razumijevati,2
nominativ,2
glumeti,2
gospeti,2
pelati,2
kombinirati,2
sažvakati,2
poigrati,2
..,2
retuštiti,2
quadragesiti,2
očevati,2
poduprati,2
isforsirati,2
naređati,2
karikirati,2
vrištiti,2
ogositi,2
poskakovati,2
‎smatrati,2
‎ati,2
‎otkriti,2
‎doći,2
‎odbaciti,2
zabašuriti,2
‎postati,2
‎metati,2
orašasti,2
fosfati,2
specifirati,2
predefinisati,2
minimalizovati,2
pilići,2
kamenčiti,2
prevara,2
četniti,2
poteziti,2
zgrušavati,2
monastirion,2
ravnati,2
unitati,2
polimljati,2
prehladiti,2
fibriti,2
osobiti,2
odputovati,2
potamneti,2
skrnaviti,2
prolomiti,2
ploveti,2
diveti,2
grčiti,2
presvukati,2
preki,2
pelikuti,2
zaokreniti,2
glačati,2
sublimovati,2
inaktivirati,2
uslučati,2
regulirati,2
snabdjevati,2
jastučiti,2
tkivati,2
strižati,2
ojagnjiti,2
čopor,2
sardeti,2
mresti,2
mirabiti,2
protonirati,2
prodreliti,2
zasjedati,2
nasuproti,2
minđušiti,2
.tati,2
opačići,2
nitriti,2
nabojiti,2
universelati,2
bodežiti,2
obraziti,2
nelaziti,2
spojiveti,2
nizaštati,2
endokriniti,2
obrtati,2
nazal,2
sprevesti,2
utihnutati,2
kraloiti,2
pljačka,2
pretati,2
beseti,2
foki,2
prokrijumumčni,2
dredati,2
reflektirati,2
zamrzeti,2
srbskovati,2
nalazisati,2
.viti,2
somal.,2
istrpeti,2
naprežati,2
rashlađivati,2
prepokrivati,2
inkubirati,2
peki,2
nukleotiti,2
obazbediti,2
zaražavati,2
virion,2
dograbiti,2
otećnuti,2
ljuštiti,2
prilazati,2
koleriti,2
ustalasati,2
pustarati,2
somatostatin,2
zamonašivati,2
iskašljati,2
isisavati,2
sestrići,2
otpadnuti,2
knežeti,2
podvizivati,2
opismenjavati,2
krk,2
nabijati,2
zaziđivati,2
pucketati,2
usorati,2
zamrsiti,2
restaurisati,2
sečati,2
oprasiti,2
paleoliti,2
ogrtati,2
dozvati,2
izgorjetati,2
boksiti,2
odoljevati,2
prenesositi,2
ukositi,2
izbočovati,2
nasatati,2
izdubljivati,2
promisliti,2
zbirati,2
namrštiti,2
ukomponovati,2
transmutirati,2
potrpati,2
istovariti,2
mlatiti,2
bodreti,2
konzulati,2
proslijediti,2
pritvarati,2
osakatiti,2
gegati,2
vršljati,2
sarasvati,2
preplašiti,2
svlačiti,2
.o,2
pravo,2
izmati,2
naliti,2
vulkaniti,2
rastočiti,2
rastapati,2
osvedočiti,2
renati,2
crviti,2
narančasti,2
prosejavati,2
pridići,2
pojasti,2
nategnuti,2
sprema,2
pohiti,2
uhoditi,2
ugriziti,2
razlovati,2
svinjarati,2
provođati,2
sprijateljivati,2
sipazati,2
.moti,2
.riti,2
umisliti,2
x}-ti,2
podvati,2
trufliti,2
izabrasiti,2
mirišljaviti,2
kapitati,2
udostojati,2
katedrati,2
skesiti,2
rasizati,2
uprljati,2
ustrašiti,2
tonuti,2
moljasti,2
umiljavasi,2
presnimavati,2
membrana,2
vržiti,2
magacinirati,2
zaštićavati,2
reapsorbovati,2
uljastiti,2
iscediti,2
fermentovati,2
kumirati,2
belliti,2
unuciti,2
uvidjeti,2
gord,2
nadvišavati,2
vasileusti,2
utvrdisati,2
potkazati,2
izranati,2
iskupisati,2
zaceti,2
dopaditi,2
glavarati,2
podseti,2
opsediti,2
zazivati,2
jotovati,2
vriti,2
promašivati,2
zadivljavati,2
iznuravati,2
porođati,2
razobličavati,2
novelistati,2
služati,2
obrazložavati,2
carevići,2
navalisati,2
acetilirati,2
dekarboksilovati,2
terminovati,2
nalaz,2
kidisavati,2
prohteti,2
zarobisati,2
izbezumljivati,2
dubiti,2
vlažiti,2
puzati,2
sprječavati,2
trgoniti,2
kulučiti,2
ogoleti,2
zapeti,2
napoleonov,2
uspostavljiti,2
probavljati,2
sažvati,2
koevoluirati,2
njorkiti,2
rasklapati,2
sisar,2
žvačiti,2
usnati,2
odkidati,2
evaluirati,2
učauriti,2
virilis,2
magacionirati,2
bronhioliti,2
aksoniti,2
izlazeti,2
ulazvati,2
uskladivati,2
inervirati,2
tipizirati,2
emulirati,2
optimizovati,2
slavofiti,2
odražati,2
ustrčati,2
usputi,2
ambalažati,2
aklimatizovati,2
taborovati,2
zaseliti,2
misirati,2
poredati,2
srbovati,2
klaćati,2
zakoljiti,2
ubicirati,2
leptirati,2
izvikovati,2
razmazati,2
sasti,2
zađesti,2
ogrijati,2
uskrsavati,2
pospiti,2
okresati,2
dežurati,2
gorjeti,2
slupati,2
usreći,2
normati,2
usta,2
polaviti,2
rijaliti,2
reiliti,2
b]ti,2
potprostor,2
fliti,2
datuti,2
oporezovati,2
aditiviti,2
mikroteti,2
probnuti,2
partikuti,2
survati,2
omblimon,2
vranati,2
ošonviti,2
ongamon,2
brinjemoti,2
otisniti,2
širasiti,2
žiriviti,2
osinjemoti,2
}-omogućavati,1
}-sati,1
opciti,1
šemati,1
ispumpati,1
usmrćivati,1
napriseti,1
revolucionizirati,1
analirati,1
prometiti,1
smeđiti,1
druriti,1
aritmetizovati,1
proučavatii,1
ubeležiti,1
samanjivati,1
godoviti,1
enigmati,1
gnositi,1
posibilizati,1
konceptualizirati,1
istoriti,1
oružiti,1
praktik,1
pljeskati,1
sviravati,1
zvončići,1
razilovati,1
arissti,1
ulančavati,1
zarzueti,1
podcrtavati,1
omeći,1
liveti,1
glinamol,1
vajasti,1
odjetati,1
poloeiti,1
izvediti,1
inkrustrirati,1
izbršiti,1
očvršćavati,1
zaslanjivati,1
isparivati,1
oževiti,1
instalisati,1
preraspodelo,1
portovati,1
sejrjokati,1
-potencirati,1
zastatiti,1
šifriti,1
naposviti,1
iz-puniti,1
izpuniti,1
prelagati,1
domonirati,1
nadomijestiti,1
reuzltovati,1
linđti,1
rijeti,1
revalorizovati,1
izblijediti,1
pasteti,1
sušetiti,1
glazurati,1
potašati,1
lesati,1
remilitarizovati,1
trpjeliti,1
transmedićati,1
izlgasati,1
aviosaobraćati,1
salati,1
dopuzati,1
izlaznuti,1
uklizavati,1
penati,1
cuti,1
potvdrditi,1
ocjenjivati,1
udijeti,1
skroviti,1
igumanovati,1
nostrifikovati,1
anglofiti,1
putuovati,1
libertiviti,1
anketirati,1
sustilati,1
preraspodjati,1
uzrokolaviti,1
mješoviti,1
izglačati,1
naveseliti,1
nažalostiti,1
uantiti,1
opevavati,1
rapsoditi,1
izati,1
napisliti,1
postgaviti,1
ulizovati,1
isuksiti,1
ustučavati,1
zamukati,1
aždati,1
isučiti,1
zaključisati,1
pretvorisati,1
zasivati,1
izdužiti,1
završisiti,1
daobiti,1
čovečivati,1
arhidamov,1
utrvditi,1
peuzeti,1
poprimiriti,1
poslat,1
optužisati,1
odnesositi,1
uspostavisati,1
principaliti,1
uzniti,1
učagati,1
protestati,1
djeteti,1
zavraćati,1
prouzneti,1
otaknušiti,1
šćućuriti,1
prerklinjati,1
spratliti,1
depavati,1
quaestiti,1
izneveravati,1
šalati,1
alternativati,1
autrov,1
sažizati,1
predgrađati,1
porinuti,1
zapanjujuć,1
flotiti,1
nadmanevrisar,1
uzdaliti,1
preračunati,1
uznapredivati,1
posrtati,1
omeriti,1
zdanjati,1
ravnotežiti,1
udobrovoljiti,1
belagati,1
zamatati,1
gospaziti,1
bilati,1
dairiti,1
dokinati,1
socijati,1
filma-praviti,1
odgledati,1
videoformati,1
predtsavljati,1
ereb,1
odveo,1
izoteti,1
sinklinati,1
zaliveti,1
nasiti,1
preuzrokovati,1
sažetiti,1
deportirati,1
pukiti,1
usredotočavati,1
uozbiljiti,1
osakaćivati,1
pojedositi,1
naprasit,1
utvditi,1
čovekoviti,1
raznolik,1
posčužiti,1
zahteći,1
filiti,1
zadejstvovati,1
predstavlje,1
kulmirati,1
pretoditi,1
kolonizoati,1
otasti,1
braziti,1
armaditi,1
kopljiti,1
satarati,1
prevrati,1
spiritistiti,1
banivati,1
smenjiavati,1
pokoviti,1
nalediti,1
šikarati,1
požuti,1
zasavati,1
sultanoviti,1
deprimirati,1
uplestiti,1
predstavnjati,1
priključuti,1
ismailiti,1
blago,1
preživariti,1
kalifi,1
istjerivati,1
izabirati,1
izabiti,1
privreduti,1
nagovetavati,1
zagospodrati,1
kaamosti,1
norð,1
prestozati,1
omjerati,1
pontificiti,1
dostajati,1
maslati,1
birajati,1
amariti,1
arbiti,1
četrvati,1
minasoti,1
razrješivati,1
kokajati,1
provjenjivati,1
postoti,1
vrjednovati,1
preovlađujati,1
šilati,1
triputi,1
ilati,1
takšašiti,1
pilav,1
počati,1
porerastati,1
nafta.,1
poljoprivredivati,1
kockiti,1
erumpirati,1
jekidl,1
tenoriti,1
passacagati,1
vivacissiti,1
podsmehnuti,1
prelistati,1
isketi,1
tiliti,1
pediti,1
dendriti,1
suspicati,1
osecati,1
liinčivati,1
očaj,1
zaplesati!,1
pulsirati,1
čin}eti,1
oukrainati,1
odseljavati,1
iznamljivati,1
krećičiti,1
prekrilati,1
naspustiti,1
upetostručiti,1
praktivovati,1
plakšati,1
pecivati,1
jafetiti,1
naleziti,1
upotrebaljavati,1
ekskalirati,1
takođati,1
uzgajajati,1
pozan,1
pozeti,1
osbojiti,1
kečuati,1
konsetrasion,1
uvezati,1
povoljšati,1
signalizati,1
podstrekivati,1
institucionalizovaliz,1
muruti,1
dusun,1
ispregovarati,1
juti,1
kauriti,1
odžavati,1
ocenjeujati,1
monotermati,1
vombati,1
imigrarati,1
sklonati,1
bangeti,1
pruzimati,1
ukunuti,1
odreknuti,1
kardamosti,1
ganguetati,1
svežijati,1
sandučići,1
semti,1
tarikati,1
zadžati,1
utariti,1
diskvalifikova,1
ispunoti,1
poreuzeti,1
el-asvad,1
žbunastiti,1
glinoviti,1
misurati,1
kanalizovati,1
melikiti,1
objavljljivati,1
optativ,1
praskaviti,1
-ati,1
pečeti,1
futurati,1
deklinovati,1
podući,1
simbolizirati,1
kljuvati,1
udisiti,1
preljati,1
usedsrediti,1
unak,1
prikradati,1
okrvaviti,1
spratiti,1
presvukliti,1
prezirvati,1
ujahivati,1
svenuti,1
podmetati,1
jadikjati,1
smekšati,1
uznenađivati,1
odabeti,1
klas,1
htonofiti,1
prsnuti,1
omesti,1
rrtvovati,1
kruđiti,1
namatiti,1
sačuvlati,1
zamalo,1
pomljati,1
utišavati,1
izrugati,1
čučiti,1
prostitovati,1
ugledagati,1
usrećavati,1
poškropiti,1
sučeviti,1
izmiti,1
škorpion,1
postreliti,1
pobledeti,1
navigovati,1
brandirati,1
dotupati,1
preventovati,1
smajlići,1
violončeti,1
oboati,1
ugovati,1
odgristiti,1
levkastiti,1
počevisati,1
zazvučiti,1
noniti,1
dožati,1
prožiti,1
osvetati,1
podložiti,1
/m}-ti,1
nisvilliti,1
{objaviti,1
unicati,1
cizelirati,1
foteljati,1
troti,1
krastavati,1
zatezati,1
koturići,1
koturićati,1
rapomeriti,1
vijugavati,1
flažoleti,1
dodiriti,1
hromatizovati,1
violinčeti,1
opštevažeti,1
zatrudnuti,1
ižljubiti,1
mašiti,1
kolati,1
raskriliti,1
aklamirati,1
javnjati,1
ustupilati,1
podvaliti,1
imlati,1
voriorsiti,1
pepoznati,1
premeriti,1
floridati,1
amerikanizovati,1
ynačiti,1
menoniti,1
najstajati,1
protestanati,1
prazneti,1
diberviti,1
izaberati,1
pijančiti,1
nevaditi,1
dodjeti,1
kolonalizovati,1
izlovljavati,1
tehtar,1
nadomeštati,1
rđatiti,1
zarđati,1
porvati,1
osetniti,1
tonoviti,1
jeći,1
vetikati,1
objektivizovati,1
ponderizovati,1
isprječiti,1
otplovljavati,1
proljevati,1
polegati,1
opredmećivati,1
staviravati,1
masgiti,1
predstavijati,1
osamljivati,1
predstavljavati,1
selati,1
zasnimati,1
oglušivati,1
prevastiti,1
hanefiti,1
malikiti,1
džaferiti,1
ismaelizati,1
sufiti,1
raalizovati,1
prizasti,1
zgušnjavati,1
razmimoilaziti,1
implodirati,1
protozvezdati,1
protoplaneti,1
doseljavjati,1
ulica,1
nasljeđivati,1
kulmiriati,1
začivati,1
razuveravati,1
olikavati,1
korumpirati,1
indicarati,1
zaplađiti,1
pobućivati,1
eliminirati,1
post-levati,1
fluktuisati,1
samodržavliti,1
zabelježiti,1
odivijati,1
utrkati,1
porobljavati,1
grklisati,1
žarati,1
mitologizovati,1
dolaz,1
poduprti,1
otržati,1
kužiti,1
težati,1
preobraživati,1
prosjecati,1
sporazumiveti,1
zamijenjivati,1
sporazumjeti,1
prostreti,1
uslitediti,1
oserijati,1
kotariti,1
poljoremontiti,1
zaštiti,1
ojkačati,1
flankirati,1
sastaojati,1
bogomoljati,1
prodrelati,1
poharasti,1
vaflati,1
doštampati,1
osveštavati,1
prirasti,1
protivrečjati,1
prostijati,1
cviti,1
iztat,1
razuđivati,1
zavičati,1
promenjivati,1
predahnuti,1
udebljati,1
proćelav,1
izdajtiti,1
duvan,1
komešati,1
eskalovati,1
sporazumijevati,1
internacionalizati,1
poslaniti,1
ariti,1
agati,1
zezdeti,1
kompresivati,1
kolabrirati,1
nukleusiti,1
sjati,1
lakšati,1
nakupiniti,1
odmotavati,1
cm}eti,1
proklizavati,1
bleštavati,1
izračavati,1
izračiti,1
skopesti,1
obmogućivati,1
otriti,1
podsaknuti,1
zahuktati,1
poremećivati,1
grupa,1
perići,1
negoveštavati,1
jonosferati,1
izmrlati,1
naslagiti,1
difuzirati,1
izguravati,1
deflektovati,1
perihelion,1
spor,1
označav,1
rastresati,1
insekti,1
obletjetati,1
fotografirati,1
potrkivati,1
odronuti,1
areoid,1
auroriti,1
prekiseti,1
polati,1
skjapareti,1
krositi,1
kaski,1
haleti,1
utihnuliti,1
kompresovati,1
prstenčići,1
stvrstavati,1
slučaj.,1
zatitratati,1
usporedivati,1
preletiti,1
krediti,1
oznositi,1
orbitovati,1
izvetravati,1
ravninati,1
naznav,1
razdavajati,1
stihovati,1
čovjeći,1
utješiti,1
papazati,1
reafirmisati,1
obespraviti,1
doživljvati,1
kjati,1
—obuhvatiti,1
sekjuriti,1
pidurtalaćati,1
izjašavati,1
orijnetisati,1
maturati,1
sponzorirati,1
biskviti,1
miniti,1
upesti,1
oblilaziti,1
sgrešiti,1
prepletati,1
dečavati,1
prourokovati,1
uvjesti,1
prežibiti,1
postojalati,1
boljeti,1
obijezbediti,1
predložosti,1
odsjeti,1
ubistiti,1
razjutiti,1
neuspjeti,1
umješati,1
usredsrivediti,1
dlikovati,1
kaslati,1
svjesti,1
konstultovati,1
prepjevati,1
rastrošiti,1
dokovati,1
cruciti,1
hristinizirati,1
nekropositi,1
ižmeći,1
kompilisati,1
reformatirati,1
mileviti,1
onesvetiti,1
osnositi,1
proceljivati,1
pospješiti,1
ocijepiti,1
prikasati,1
preskaći,1
prodiskutovati,1
kvanti,1
isplaziti,1
habilitirati,1
predupređivati,1
vjervati,1
itdati,1
invalidati,1
nađasti,1
uzveseliti,1
uzmoliti,1
uzveličiti,1
medati,1
naredjivati,1
otcati,1
neusuđivati,1
polis-državati,1
blešti,1
vešt,1
izvolesti,1
primječavati,1
omiliti,1
poznatiti,1
nasluti,1
realistati,1
uvediti,1
-{kalevati,1
karakteriti,1
invenissiti,1
uzrujavati,1
nijesti,1
izilaziti,1
pleviti,1
goluždravati,1
prsiti,1
prijateljivati,1
rđav,1
lanuti,1
pojediniti,1
zavrtiti,1
trezniti,1
bistar,1
samoobrazivati,1
obesnažiti,1
pretskazati,1
aktuelizovati,1
mudrati,1
odvukositi,1
nuđagati,1
zatopiti,1
podložisati,1
prolaziliti,1
zazidati,1
povjerovati,1
prozorčići,1
nalatiti,1
silavati,1
rascvjetavati,1
svjati,1
organiztovati,1
okuki,1
sabazios,1
molagati,1
znagati,1
gonetati,1
misleti,1
preturiti,1
godnuti,1
sekstiliti,1
alegorisati,1
ilostravati,1
prelistavati,1
hrleti,1
prevodivati,1
međuigriti,1
uobraziti,1
idalgati,1
ujaciti,1
pokazavisati,1
obezvređivati,1
kolibaciti,1
oglašivati,1
jažiti,1
otpravljati,1
initi,1
sstaviti,1
zasvedočiti,1
isplniti,1
supiti,1
razjedati,1
pravašiti,1
izveseti,1
punuditi,1
utičati,1
naposliti,1
presavijati,1
majuskuti,1
minuskuti,1
svezaći,1
reklamati,1
gnevati,1
uključiv,1
potpirovati,1
proklamivati,1
alfabeti,1
lektorisati,1
prioritizovati,1
epoviti,1
omotati,1
rasnal}iti,1
upirati,1
rapodeliti,1
raspačavati,1
imponirati,1
nazresti,1
izludeti,1
prevladavavati,1
nazreliti,1
navikniti,1
brogati,1
leonkavati,1
čovekovati,1
odklanjati,1
podelilati,1
lagunati,1
varvarati,1
parčati,1
zahladneti,1
presteti,1
isljučiti,1
zapretati,1
carati,1
uzobnoviti,1
umekšati,1
tadobiti,1
infinitiv,1
qualin,1
macilryati,1
maciti,1
deklinirati,1
naći-ti,1
pokazaniti,1
i-,1
zaboravit,1
ufatiti,1
pobdediti,1
izrezbariti,1
promećati,1
krpiti,1
umoljavati,1
zavist,1
poduziti,1
ispunjati,1
izjuriti,1
manirati,1
ogorčavaš,1
grajati,1
rastaći,1
ugušivati,1
strovaljivati,1
unakaživati,1
pohositi,1
raći,1
mistifikovati,1
kreveti,1
potkratati,1
oivičiti,1
transcendirati,1
odojčiti,1
razvivati,1
preslišati,1
do18,1
taociti,1
odvjesti,1
klaliti,1
noseviti,1
potovariti,1
patrolisati,1
nijedan,1
dirazati,1
clavicuti,1
pecnuti,1
al-džalil,1
razobličiti,1
osvjetljavati,1
pranačeti,1
transcedentirati,1
država,1
naiti,1
uspotaviti,1
otmeniti,1
bičevati,1
minoriti,1
ρati,1
menorati,1
nevestiti,1
razdružiti,1
odigralati,1
vremebiti,1
izbivati,1
opireti,1
okreniti,1
podjedati,1
sumljati,1
razbistriti,1
legitimirati,1
aparati,1
sklizlati,1
legitimizirati,1
sričiti,1
reformirati,1
interagirati,1
obikovati,1
protivteti,1
suproststavljati,1
desakralizirati,1
razditi,1
povlašiti,1
institucionalioovati,1
obujati,1
meliti,1
tarati,1
proroki,1
dovršavašati,1
rasijati,1
pometiti,1
izmješati,1
crpasti,1
rubeti,1
pothraniti,1
adversitati,1
dobrostiviti,1
gledajuć,1
posramiti,1
zakon,1
prilagođivati,1
prisusgvovati,1
udarasiti,1
ispati,1
prekađivati,1
spomen-mositi,1
priviđati,1
poplavljivati,1
universaliti,1
dilomirati,1
ekstreti,1
nemanjiti,1
ukončati,1
kuipiti,1
pomirivati,1
strenuti,1
capitati,1
consiliarati,1
trđavati,1
isfinansirati,1
postizavati,1
pio,1
heroniti,1
kooptirati,1
gaučiti,1
pojavaljivati,1
halucinirati,1
をati,1
irohati,1
uproštavati,1
koristlati,1
goristiti,1
rezeći,1
zamor,1
urinirati,1
kozumirati,1
pozicovati,1
uspotavljati,1
završtiti,1
prudruživati,1
ulogriti,1
šanati,1
skanjati,1
deilit,1
održavvati,1
zatajati,1
preturati,1
pribirati,1
popadati,1
poskakati,1
odigrlati,1
sablati,1
pritesniti,1
tvogati,1
krunišiti,1
sjavati,1
dvousnati,1
kaduljati,1
džiger-travati,1
katariti,1
žalfiti,1
areasati,1
poludivljati,1
omlatiti,1
mrežasto-jajasti,1
naboriti,1
prašati,1
užežiti,1
filtrovati,1
utrapiti,1
rasaditi,1
razrežati,1
oguliti,1
crvići,1
金ati,1
kumimodžiti,1
pojednostavati,1
galiti,1
mogućovati,1
pađati,1
uzrastiti,1
odelisati,1
zatekosati,1
oplaći,1
satvorisati,1
svići,1
umkati,1
šurovati,1
busti,1
zapanjivati,1
sentimentati,1
nadoštampavati,1
crniti,1
idealizirati,1
sujelovati,1
žvjeti,1
moriti,1
štrčiti,1
dlakavati,1
ukusati,1
preganjati,1
zavaljivati,1
unižavati,1
malaksavati,1
dodaditi,1
odvojisati,1
zadahnjivati,1
popaviti,1
iznesiti,1
plamtiti,1
oznojiti,1
ubjati,1
uimati,1
ognjati,1
igdrasilov,1
biteti,1
jabučiti,1
nadariti,1
pokazujuć,1
djetić,1
defnisati,1
upustati,1
koristići,1
prekrstati,1
pretnedovati,1
guviti,1
prislatiti,1
palati,1
priblišiti,1
batrgati,1
nasledniti,1
rasparčavati,1
otpraditi,1
svgnuti,1
misionirati,1
izvrgnuti,1
propitovati,1
ogoleliti,1
ugljeti,1
tržistiti,1
gujasti,1
prodinsti,1
govećati,1
sekretarijati,1
podvajati,1
razastrti,1
versatiti,1
zančiti,1
mačevati,1
potisati,1
radliti,1
lukavoti,1
jodlovati,1
pobošljati,1
krtikovati,1
dokrajati,1
posmrteti,1
ojeniti,1
progutasiti,1
obreležavati,1
potenicjati,1
presloviti,1
neverovati,1
ateistiti,1
dehrišćanizovati,1
giljotinirati,1
samoidentifokoko,1
doslesmiti,1
banovati,1
objezbjediti,1
surovo,1
božjeti,1
leksikalizovati,1
yoi,1
duati,1
nestorati,1
super-siti,1
preslićati,1
sanditi,1
zapisujati,1
zalihati,1
dželiti,1
poršati,1
poderati,1
notabiti,1
opredstavljati,1
plići,1
posati,1
preteteći,1
mjati,1
jaxti,1
bǎowèiti,1
maršijati,1
razmeravati,1
glutinosati,1
zakuvavati,1
podazumevati,1
zasvetliti,1
kristalasti,1
stražati,1
premošćovati,1
mostići,1
varošiti,1
razaslati,1
premošćivati,1
plodnuti,1
mezarjati,1
utrostručivati,1
vazileos,1
stratiotati,1
propada.,1
balšiti,1
omražavati,1
ivritati,1
odlomkati,1
upropaštavati,1
ugričići,1
snagati,1
majciti,1
strepeti,1
katkaditi,1
služobvati,1
prenosti,1
sekirar.,1
ogrejati,1
revolucionizančati,1
monopolisati,1
obelodanjivati,1
transponivati,1
pasazati,1
vitražiti,1
podrežati,1
trakati,1
kubiti,1
oslobiti,1
komušati,1
raspredati,1
nasamariti,1
kriterujati,1
potkraditi,1
natrpati,1
lupasti,1
trsiti,1
pretrnuti,1
buncati,1
dovragati,1
zasuziti,1
zapinjati,1
rastrčeti,1
namignuti,1
ubio!,1
prostrujati,1
preblediti,1
zavikati,1
šapnuti,1
daći,1
puzav,1
oskrvniti,1
dragoviti,1
istrglati,1
ziniti,1
sjatisiti,1
osmehivati,1
začas,1
mrsiti,1
playraditi,1
iskoračivati,1
čovekov,1
zakrivati,1
izobličovati,1
kontrastirati,1
posudeti,1
