глагол,частота
doživljati,6
stremiti,6
odeti,6
-{,6
odvoziti,6
lektirati,6
umbrati,6
nadahnjivati,6
ograniti,6
iscrpljivati,6
interagovati,6
pridati,6
citati,6
oronuti,6
gati,6
kvačiti,6
trljati,6
raspisivati,6
umoriti,6
hakovati,6
kidnapivati,6
otključati,6
propadnuti,6
porisiti,6
usaditi,6
proždirati,6
naškoditi,6
nagađati,6
stastojati,6
isprobati,6
iskritikovati,6
zaseći,6
preknuti,6
kliziti,6
očitavati,6
nadviti,6
pozvoniti,6
prijeti,6
nadjačati,6
liti,6
mresti,6
osujeti,6
sažeti,6
legitimisati,6
učeći,6
zaobišati,6
bubreti,6
odlaskati,6
maksimizovati,6
štafrti,6
potsećati,6
posustajati,6
pući,6
potkrepiti,6
periti,6
delfiti,6
uveličati,6
ljuštiti,6
ao,6
svariti,6
ragbiti,6
pohvaljivati,6
artikulisati,6
fuzionisati,6
uzeliti,6
ekranizovati,6
lagati,6
zavapiti,6
spotifati,6
pokaziti,6
priča,6
provjeriti,6
živiti,6
rasporećivati,6
c-2eti,6
premostiti,6
kompromitovati,6
poučavati,6
kreveti,6
poprimavati,6
hibridizovati,6
obeshrabrivati,6
izviđati,6
oguliti,6
legati,6
pekiti,6
svusti,6
poživeti,6
odmeriti,6
mediti,6
komjuniti,6
panionisati,6
mimoići,6
osmehivati,6
dragoslaveti,6
ziduriti,6
razoareti,6
poduriti,6
podvesti,6
ima visati,6
dekodirati,6
eskritoriti,6
kanteti,6
orasiti,6
uačipilin,6
promontoriti,6
uapasti,6
uastići,6
agvalati,6
uanimoriti,6
okopipiti,6
pio,6
akisavati,6
protasiti,6
zapojavati,6
ubariti,6
udahnuti,6
pumpati,6
pocinjati,6
goki,6
putirati,6
junioriti,6
porazgovarati,6
preziriti,5
kamenčiti,5
zavoliti,5
zadesti,5
zezati,5
okliznuti,5
izmicati,5
spoznajati,5
prigovarati,5
zadugeti,5
svititi,5
provejavati,5
kovrdžavati,5
farbati,5
preciti,5
nasamariti,5
odgoditi,5
nabrajati,5
obznaniti,5
eksponati,5
lišati,5
izrastajati,5
poharati,5
portretisati,5
žati,5
raskrinkati,5
preklinjati,5
progredirati,5
sanjariti,5
naljuti,5
kidati,5
vrata,5
dopriniseti,5
prosvjetiti,5
pretrpjeti,5
žileti,5
promatrati,5
pačići,5
masiti,5
truliti,5
krv,5
ošamariti,5
zakloniti,5
uditi,5
odnosit,5
zakoračiti,5
faliti,5
raspitati,5
secirati,5
dellati,5
zapostaviti,5
dlakaviti,5
zaprepastiti,5
obdariti,5
opiriti,5
obrtiti,5
čepićasti,5
štapićasti,5
mitati,5
činodejstvovati,5
obustavljati,5
stražiti,5
sporazumevati,5
primijeniti,5
otvariti,5
zaokupljati,5
formutati,5
naraviti,5
gladovati,5
odžavati,5
zbijati,5
odležati,5
zlodeti,5
kopiti,5
vešati,5
trejdovati,5
blistati,5
razrušiti,5
disocirati,5
ponestati,5
naslućivati,5
pocepati,5
steziti,5
posegnuti,5
remetiti,5
nazadovati,5
umivati,5
daroviti,5
jačasti,5
pretresati,5
obijasniti,5
vapiti,5
ocjenjivati,5
odvažiti,5
podmiriti,5
otopiti,5
suroviti,5
dograditi,5
ublagati,5
itići,5
preleteti,5
češljati,5
zabrinuti,5
zavaditi,5
loptiti,5
čupati,5
razvlačiti,5
pretpreti,5
pričvrstiti,5
pripovesti,5
dugati,5
pregrupisati,5
klonirati,5
nemiti,5
izlegnuti,5
odavditi,5
donjeti,5
iskvariti,5
objavati,5
kanalisati,5
procuriti,5
odsečiti,5
ploditi,5
pomisati,5
odgađati,5
dograđivati,5
umrijeti,5
razmjenjivati,5
podizeliti,5
doraditi,5
karakterizovati,5
sažaliti,5
sličiti,5
nagovještavati,5
demolirati,5
učitavati,5
zamarati,5
zaceliti,5
bježiti,5
ništaviti,5
obmanjivati,5
ložiti,5
premazati,5
dovršavati,5
oskudevati,5
zaleći,5
izmešati,5
zgušnjavati,5
spin-of,5
bjesti,5
pocrnuti,5
reagirati,5
sazati,5
iznutra,5
primijeti,5
pržati,5
premještati,5
doseti,5
pritisniti,5
naročiti,5
mudriti,5
utamničiti,5
baštiniti,5
poljuljati,5
uvetati,5
klečiti,5
iskoreniti,5
dodirivati,5
propatiti,5
psati,5
upotpunjavati,5
odomaćiti,5
cvesti,5
preduprediti,5
protrljati,5
klasificirati,5
str.,5
pohvatati,5
iščupati,5
vriti,5
obezglaviti,5
zaplašiti,5
rati,5
pogaziti,5
zagaziti,5
obavijestiti,5
kondenzovati,5
penjati,5
isečiti,5
otjerati,5
poterati,5
pecati,5
izumiti,5
puziti,5
osmatrati,5
prezivati,5
teseriti,5
preveliti,5
paneti,5
aranžirati,5
uštediti,5
dolikovati,5
jučeti,5
sekretovati,5
preležati,5
ustrojiti,5
zabiti,5
zamahovati,5
tematizovati,5
podčiniti,5
prepričati,5
izmenjivati,5
zatrpati,5
prebrojati,5
replikovati,5
provasti,5
poređati,5
preplivati,5
isploviti,5
iliti,5
pohapsiti,5
ziveti,5
zastrašivati,5
parakliti,5
zreti,5
podrazumjevati,5
kolebati,5
prevenirati,5
bježati,5
saviti,5
uzurpirati,5
svrgnuti,5
medati,5
iscrpiti,5
ishoditi,5
oforati,5
ljuljati,5
utemeljivati,5
oboljevati,5
odjekivati,5
libiti,5
podrazumivavati,5
prepevati,5
oličavati,5
zaploviti,5
utihnuti,5
pomjerati,5
točkavati,5
ispeći,5
naleti,5
planuti,5
senčuriti,5
promieniti,5
gazdovati,5
istrčavati,5
isprazniti,5
reformirati,5
ključati,5
duplirati,5
ispunjivati,5
prenoćiti,5
pokucati,5
poceti,5
zavrsiti,5
kati,5
očitati,5
kucati,5
odupiriti,5
preporoditi,5
apelivati,5
prekoračiti,5
otaati,5
štasti,5
navaljivati,5
pokušaj,5
ugnjetavati,5
akvareti,5
trka,5
pojestiti,5
usresrediti,5
odredjivati,5
nemovtiti,5
upamtiti,5
umagati,5
budati,5
tkaliti,5
izbjegati,5
paralisati,5
kladiti,5
reka,5
ćesti,5
pozlatiti,5
uokvirivati,5
isprovocirati,5
isklesati,5
strmati,5
sravniti,5
miniti,5
doditeti,5
umisliti,5
unati,5
doziti,5
zaplakati,5
kontaminirati,5
ispirati,5
ekstrahovati,5
ponistiti,5
delati,5
terminiti,5
oslabljivati,5
radoznati,5
uokvirovati,5
izmestiti,5
potaći,5
dospejati,5
senešati,5
defilovati,5
šariti,5
poluditi,5
vizualizovati,5
limitirati,5
usresređivati,5
drogirati,5
zaboditi,5
potoniti,5
rekontruisati,5
potezati,5
mudreti,5
oditi,5
protivrečiti,5
uskasti,5
skići,5
obolevati,5
zaliv,5
polegiti,5
apostrofirati,5
začarati,5
injektirati,5
praktivovati,5
utapati,5
spevati,5
procijenjivati,5
pročistiti,5
pokusavati,5
teoretizovati,5
šrapneti,5
nasljediti,5
navikavati,5
razgranati,5
divergirati,5
uposti,5
naseljivati,5
četvrtiti,5
kopljiti,5
naskačiti,5
nađasti,5
predstvljati,5
kategorizovati,5
bačeloriti,5
vrbovati,5
sabljati,5
okačiti,5
balsati,5
preboleti,5
hostovati,5
deformisati,5
prigovoriti,5
prorisati,5
pionirati,5
zagasiti,5
k’i,5
moral,5
inicijalizovati,5
mehuriti,5
doc.,5
fobijati,5
ra­diti,5
kanavati,5
modulirati,5
pokidati,5
premošćovati,5
apsorbirati,5
motriti,5
čikigvati,5
zapotaliti,5
nosiviti,5
possideti,5
čurčheliti,5
fosforilisati,5
straviti,5
predstaljati,5
razvati,5
moderirati,5
daniti,4
sumnjičiti,4
orjentisati,4
miti,4
ljubav,4
ukroti,4
začuti,4
priklanjati,4
oktriti,4
iskrčiti,4
prestižati,4
pomrsiti,4
draftovati,4
odositi,4
podmukati,4
realizirati,4
aspirirati,4
amputirati,4
doploviti,4
oboliti,4
perzistirati,4
umetnuti,4
dozivati,4
mirovati,4
premjestiti,4
veče,4
miješati,4
osamostaliti,4
prečistiti,4
dojaviti,4
opismeniti,4
ožaliti,4
nalaѕiti,4
izgladneti,4
gospođiti,4
premoštavati,4
raseti,4
smanjenjiti,4
pomoti,4
posterior,4
isterovati,4
pođeti,4
umnožavati,4
upražnjavati,4
ponijeti,4
pretapati,4
udvostručivati,4
smesati,4
sporovoditi,4
sporazum,4
ispovediti,4
istiskovati,4
ratiti,4
sagati,4
bezmati,4
procjeniti,4
razvaliti,4
civiti,4
svodati,4
prevaliti,4
pogagati,4
mletiti,4
linčovati,4
škoditi,4
porusiti,4
osipati,4
iscenirati,4
razjašnjavati,4
tki,4
četovati,4
razoružavati,4
referisati,4
preimenivati,4
strožiti,4
upsasti,4
vjeriti,4
preponiti,4
sekutići,4
pospešiti,4
zamrznuti,4
istrpeti,4
isprečiti,4
protoniti,4
isceljivati,4
špekulisati,4
obraniti,4
minirati,4
popucati,4
žezeti,4
raskinati,4
okupati,4
prepešačiti,4
preorijentisati,4
oklevetati,4
halucinirati,4
iščeznuti,4
zapljuskivati,4
prdstavljati,4
oslepiti,4
zazidati,4
dodjeliti,4
osamostaljivati,4
objesiti,4
mjenjati,4
založiti,4
otpjevati,4
pobrđtiti,4
odvodnjavati,4
kunići,4
deklasirati,4
stiti,4
aplikovati,4
opovrgati,4
obmanuti,4
briniti,4
zalečiti,4
rasplamsavati,4
zapadati,4
podoficirati,4
preduhitriti,4
sunčati,4
ujedati,4
razmnožiti,4
naštetiti,4
preterivati,4
podvlačiti,4
površiti,4
odomaći,4
definišati,4
sluzaviti,4
trbati,4
kratiti,4
kameniti,4
zastarjeti,4
pristaditi,4
utešiti,4
sabiti,4
raspitovati,4
cepati,4
tvitovati,4
zupčastiti,4
prioritizovati,4
uživeti,4
sifilis,4
pijati,4
sezati,4
džungiti,4
svetkovati,4
navaliti,4
smirivati,4
poveći,4
iscrpeti,4
premišljati,4
isposlovati,4
pribojavati,4
točiti,4
dođositi,4
ogrešiti,4
poniziti,4
uspivati,4
izdešavati,4
ustreliti,4
vaskrsavati,4
izbjegnuti,4
iscrtavati,4
obasjavati,4
tjerati,4
oplemenjivati,4
iskovati,4
urezivati,4
prekrečiti,4
traviti,4
prezdraveti,4
stalagmiti,4
urugvati,4
upetljati,4
podjeliti,4
obuhvaćati,4
podsjetiti,4
priviđati,4
pilati,4
prasiti,4
pejzažiti,4
destabilizovati,4
kresti,4
uzavreti,4
provirivati,4
krljuštiti,4
bratiti,4
sjajati,4
vinuti,4
sjahati,4
presaditi,4
iznijeti,4
ujednačiti,4
resiti,4
cvjetati,4
datovati,4
dogurati,4
probadati,4
zadnjati,4
motocići,4
predpostaviti,4
izgrditi,4
poigravati,4
revitalizovati,4
pohraniti,4
vježbati,4
ulijevati,4
simpatisati,4
unaprijediti,4
beleti,4
terasti,4
otkinuti,4
izležiti,4
ližati,4
potstaći,4
iskrivljivati,4
poriti,4
mrviti,4
pržiti,4
smirati,4
trpeliti,4
krivati,4
nemanjiti,4
kotati,4
malo-mnogo,4
priličiti,4
ućutkati,4
ponadati,4
dojati,4
razumjeti,4
zaručiti,4
iznervirati,4
otrčati,4
prileći,4
potecati,4
bogumiti,4
oprašivati,4
miksovati,4
remek-deti,4
predtavljati,4
pokajati,4
umetiti,4
komprimovati,4
postal,4
targetirati,4
zaoštravati,4
zagreti,4
zamirati,4
poželiti,4
varičeti,4
oponaći,4
okomiti,4
obuki,4
bistrati,4
robovati,4
platamon,4
okrivljivati,4
zaboravati,4
iščekivati,4
replicirati,4
koketirati,4
osuti,4
dejstovati,4
rastereti,4
komaditi,4
p.,4
sledio,4
tuki,4
zakopčavati,4
pomogati,4
prezimiti,4
ocrtati,4
nagaziti,4
monociti,4
lupati,4
ismejavati,4
propastiti,4
otrkiti,4
opovrgniti,4
pobijati,4
posipati,4
otpratiti,4
zavarati,4
debatovati,4
utrostručiti,4
odolesti,4
doleteti,4
uprostiti,4
nagomilati,4
raslojiti,4
vresti,4
kraći,4
otkazivati,4
prosipati,4
pregledavati,4
imeti,4
parazitirati,4
velesiti,4
teretiti,4
dobit,4
izopštavati,4
uvertirati,4
bodriti,4
politi,4
transmitovati,4
ko­jiti,4
grabiti,4
lizeti,4
moreti,4
treatati,4
česti,4
polegati,4
penati,4
zatrpavati,4
smetiti,4
omugućavati,4
snimaniti,4
suzdržati,4
večerati,4
razmena,4
iznići,4
sudar,4
idealizovati,4
odžaniti,4
podpisati,4
oglušiti,4
posustati,4
nalziti,4
podučiti,4
porobiti,4
diplomati,4
papiti,4
ogovarati,4
usnuti,4
restartovati,4
erodirati,4
odleti,4
kafiti,4
osvežiti,4
podriti,4
iščestiti,4
socijalizovati,4
isprazneti,4
skijati,4
protivtežati,4
pomaziti,4
nadilaziti,4
odetiti,4
koristeciti,4
pogoniti,4
nadjati,4
pridobijati,4
dosuditi,4
aplaudirati,4
zaradjivati,4
odoneti,4
obijati,4
pulsirati,4
izmijeniti,4
odbrojavati,4
izmeštati,4
zeleti,4
zavideti,4
odanditi,4
dosađivati,4
izuzimati,4
ukrotiti,4
ubivati,4
potočići,4
plodonositi,4
skasiti,4
kreći,4
odoliti,4
deriti,4
iditi,4
onemogućivati,4
smerati,4
razgraditi,4
sloviti,4
ekskomunicirati,4
štitasti,4
zamrzavati,4
leći,4
kočiti,4
prorediti,4
cenzurisati,4
povecati,4
račići,4
podstaknuti,4
izumrati,4
ponestajati,4
uskrstiti,4
perati,4
njuškati,4
novčiti,4
ulepšati,4
ispijati,4
pokavati,4
predstavaljati,4
probušiti,4
kvantikikovati,4
obavizati,4
užasti,4
noći,4
prosvjeti,4
dovući,4
ovojiti,4
izroniti,4
doprinjati,4
priteknuti,4
lagasti,4
priseti,4
preoptereti,4
doleti,4
osvežavati,4
poraditi,4
briti,4
zatočiti,4
sašiti,4
natupati,4
ćubasti,4
odupirati,4
opuštati,4
monokotiti,4
ćetiti,4
pojmiti,4
osmehnuti,4
istrajavati,4
ishodovati,4
ćasti,4
zavrsavati,4
suštati,4
rekreirati,4
mačići,4
salašiti,4
premošćivati,4
maksimizirati,4
potkopavati,4
hajditi,4
uvučiti,4
zalepiti,4
sročiti,4
podvući,4
odisati,4
osnaživati,4
unući,4
triti,4
pomazati,4
pripucati,4
voti,4
unistavati,4
prebrojavati,4
memorisati,4
sateliti,4
atiti,4
zamagljivati,4
tuširati,4
raspodeliti,4
prekrstiti,4
izleteti,4
prinčevati,4
zaseniti,4
nasmešiti,4
adultiti,4
spatuti,4
ovekovečiti,4
svetlobraon,4
tamnobraon,4
raspucati,4
prolongirati,4
namučiti,4
nadražati,4
ovladavati,4
potcenjivati,4
hasti,4
demontirati,4
8,4
prebositi,4
naočigleti,4
korsiti,4
primjeniti,4
zažmuriti,4
griziti,4
qualiti,4
istratiti,4
izdubiti,4
okruglastiti,4
odvraći,4
figurirati,4
podviti,4
podlogati,4
skriviti,4
ramiti,4
odvilati,4
smisao,4
oboleleti,4
odrubiti,4
sankrati,4
portretirati,4
preleti,4
obliterisati,4
zasti,4
zagrliti,4
obrvesti,4
femoralis,4
palpirati,4
bijesniti,4
skalirati,4
adresirati,4
nabacivati,4
korelirati,4
uatamoti,4
sujasti,4
ubiliti,4
kanjati,4
uačičiti,4
unifikasion,4
nanakamiti,4
uizotati,4
ualasti,4
omogučiti,4
odrađivati,4
instancirati,4
sestritati,4
očitovati,4
zauzvrat,4
razložiti,4
premiti,4
ilustrirati,4
zabavati,4
partikuti,4
ćesiti,4
nasetiti,4
pokatoličiti,4
pumpeti,4
reciklirati,4
pobedjivati,4
šalikašviti,4
reaktivirati,4
razaslati,4
botušati,4
sundavisati,4
publicirati,4
prevarati,4
dopastiti,4
royati,4
uletiti,4
ludilo,4
uzmaći,4
remeniti,4
nesmeti,4
devirtuelizizati,4
kankrelati,4
nasljeđivati,3
emitirati,3
antagonizovati,3
celulitis,3
stid,3
zdrobiti,3
napakostiti,3
precenjivati,3
zaglavljivati,3
precrtati,3
otseliti,3
odeliti,3
množiti,3
posumljati,3
speriti,3
uteći,3
prilagati,3
zavojiti,3
prodjeti,3
deo,3
vlagati,3
celivati,3
dovlačiti,3
proslijediti,3
razumiti,3
pečati,3
pustošati,3
pretstaviti,3
štrčeti,3
odupiti,3
predaći,3
skrasiti,3
čirati,3
pojaljivati,3
biliti,3
nezreti,3
preniti,3
osamnaesti,3
recenzirati,3
zablistati,3
svladati,3
pomnožiti,3
preračunati,3
osvoiiti,3
potučiti,3
dokučiti,3
voljetati,3
sneti,3
pomaći,3
indikovati,3
demisionirati,3
kosačiti,3
inervisati,3
kožati,3
otpaliti,3
satojati,3
izdisati,3
prokopati,3
nasući,3
trujati,3
precipitirati,3
doovoditi,3
predisponirati,3
raščistiti,3
kremirati,3
uzvikovati,3
osoba,3
ugristi,3
upaliti,3
polifosfati,3
krvljiti,3
gaditi,3
onakviti,3
planeti,3
iseći,3
trvditi,3
flaširati,3
zaoštriti,3
ukopati,3
uceniti,3
iznemogati,3
povići,3
nadglasati,3
uzvikivati,3
oscilovati,3
ugaoniti,3
ugaonuti,3
zaklanjati,3
zbirati,3
pomičiti,3
konstituisati,3
obrenoviti,3
ogorčiti,3
prenosati,3
klavirati,3
krijumčariti,3
dorasti,3
otkivati,3
pokleknuti,3
izvrćati,3
rasati,3
odstojiti,3
otkačiti,3
onesvešćivati,3
presuda,3
goditi,3
pojasti,3
markirati,3
obradjivati,3
sučeljavati,3
okameniti,3
/iti,3
presretati,3
predući,3
obmotati,3
voleliti,3
potčinjavati,3
viriti,3
izluđivati,3
prebegnuti,3
smasti,3
potraživati,3
siviti,3
napomeniti,3
ispredati,3
stariti,3
isprvati,3
uokviriti,3
zaštiti,3
prestizati,3
mnogati,3
kolačiti,3
meći,3
zavičati,3
ženeti,3
ulaći,3
zvanati,3
nataložiti,3
popaliti,3
spotaći,3
kunić,3
sustignuti,3
počistiti,3
overiti,3
prenoti,3
predaleti,3
razboljeti,3
umiti,3
namnožiti,3
revakcinisati,3
snažiti,3
razmaziti,3
unovčiti,3
nemorati,3
zažeti,3
sudija,3
titrati,3
zagraditi,3
vrtić,3
lati,3
meandrirati,3
...nuti,3
sliti,3
razboljevati,3
razglasiti,3
iskušavati,3
usećati,3
orašvati,3
narstati,3
odlomiti,3
istisnuti,3
personifiko,3
svaniti,3
vratisiti,3
premošćavati,3
slojeviti,3
mešutiti,3
invaliditi,3
zadivljivati,3
oslepeti,3
raspodeljivati,3
pritajiti,3
prezeti,3
zataškati,3
ostaditi,3
sedati,3
netiti,3
prevagnuti,3
preštampavati,3
ubrojiti,3
toponiti,3
razgraničiti,3
razveseti,3
blagodati,3
sramati,3
pobratiti,3
ispazati,3
zaokupiti,3
oraščiti,3
rezulitarati,3
zalogati,3
rekonstruirati,3
definirati,3
crevati,3
zametnuti,3
utkati,3
praštati,3
paditi,3
kukati,3
skakati,3
poduhvatiti,3
izmanipulisati,3
zuriti,3
poditeti,3
razumivati,3
konstruirati,3
mrtviti,3
angažirati,3
otkucati,3
ociti,3
masati,3
presuđivati,3
priti,3
funkcionirati,3
mirišljaviti,3
izabereti,3
ponećdjati,3
skoncentrisati,3
izjednačivati,3
otelovljivati,3
podmirivati,3
ručavati,3
zamreti,3
umarširati,3
majoneti,3
čiliti,3
neutralizovati,3
mješati,3
udubljivati,3
napući,3
prošupljivati,3
potazaniti,3
gutiti,3
svježiti,3
acetoseti,3
otpadnuti,3
peki,3
katalogizovati,3
elaborirati,3
pouzdati,3
ispariti,3
koristititi,3
oroditi,3
naličjati,3
pliti,3
prepoloviti,3
prezimljivati,3
ugibati,3
hirati,3
opsasti,3
opredijeti,3
koriti,3
zagrizati,3
prigrliti,3
načuti,3
mrljati,3
zapesti,3
poleći,3
prosušiti,3
račvastiti,3
abortirati,3
normalizirati,3
manifestirati,3
mimoišati,3
pobrkati,3
ničiti,3
skršiti,3
zaneti,3
ugoditi,3
lometi,3
promaći,3
navesćiti,3
osobiti,3
zabarikadirati,3
izvojiti,3
pritisak,3
kopasti,3
liječiti,3
obešteti,3
doskočiti,3
zazirati,3
jemčiti,3
većati,3
prolivati,3
zajemčiti,3
jurnuti,3
iščitavati,3
zasmetati,3
legirati,3
rasvestiti,3
predvesti,3
javljivati,3
rasturati,3
niknuti,3
prutiti,3
previditi,3
zapljusnuti,3
iskaliti,3
isećati,3
zadobijati,3
uspravljati,3
viđeti,3
podjeti,3
usmrti,3
usoriti,3
odrazati,3
guštiti,3
prevrnuti,3
vići,3
stolovati,3
končastiti,3
klijati,3
poturčiti,3
vaskrsati,3
odmagati,3
namiriti,3
isplovljavati,3
ipsilon,3
zaliti,3
skuvati,3
dezinfikovati,3
odjaviti,3
preparati,3
rehabilitovati,3
unučaditi,3
raspršivati,3
uklizati,3
digitalizovati,3
koproducirati,3
pozliti,3
takmičlati,3
osramotiti,3
rubeti,3
učestovovati,3
kontraadmirati,3
zapletati,3
očev,3
pusillati,3
onesposobljavati,3
grliti,3
znojati,3
hipnotisati,3
prisluškivati,3
isplivavati,3
ubirati,3
odići,3
zebati,3
teriti,3
petljati,3
odricati,3
nasukati,3
ital.,3
fasimiti,3
uslišiti,3
razrešati,3
osvedočiti,3
zauzdati,3
upleti,3
nagoniti,3
simbolizjati,3
raščlaniti,3
predsavljati,3
učiteljevati,3
srettati,3
kakvoći,3
rezulatati,3
spržati,3
postavati,3
proklijati,3
posuditi,3
kriminalizovati,3
tricići,3
po­staći,3
do­biti,3
potoći,3
obraziti,3
zamrzeti,3
podsvesti,3
curiti,3
uvenuti,3
ludovati,3
promisati,3
plagijati,3
unijati,3
prerezati,3
stabati,3
rinitisati,3
obečati,3
tinjati,3
prozvesti,3
teoretisati,3
espadillati,3
utrošiti,3
nadjačavati,3
ćaskati,3
slika,3
osmeliti,3
kvarciti,3
konglomerati,3
raspršeti,3
upotrijebiti,3
mutirati,3
nazovati,3
uvežbati,3
paketiti,3
prikačiti,3
odlutati,3
prastati,3
prezati,3
zažaliti,3
okoreti,3
napiti,3
pohitati,3
preuređivati,3
rasizati,3
ječati,3
supiti,3
vatrati,3
integrirati,3
smijati,3
pritisati,3
predstavati,3
izubiti,3
sutrati,3
obradovati,3
uskraćivati,3
čist,3
katedratati,3
g5,3
uspavati,3
promišljati,3
inčati,3
trkati,3
pobesneti,3
dobacivati,3
istrošiti,3
rudeti,3
pedati,3
kontolisati,3
obezbedjivati,3
reciklagati,3
otkaziti,3
podseti,3
strukturirati,3
zumirati,3
zavrašavati,3
personalizovati,3
privatizovati,3
odgrati,3
pripovijedati,3
vranilovati,3
usisavati,3
magareti,3
kockati,3
unaokoti,3
odmotavati,3
obnovljati,3
podmaršati,3
podmaršal,3
pekati,3
sagoreti,3
prelomiti,3
poprstiti,3
sivobeti,3
iskušati,3
naduvati,3
počeći,3
naduvavati,3
stenoviti,3
br.,3
prevestiti,3
nađetati,3
predstvaljati,3
skubati,3
uspinjati,3
prebiti,3
uvrijediti,3
etiketirati,3
ismailiti,3
odvučiti,3
ostvarati,3
automatizovati,3
unučiti,3
primieniti,3
difundovati,3
pomutiti,3
raspodjeti,3
napislati,3
iteti,3
scoriti,3
rashlađivati,3
eruptirati,3
parafrazirati,3
lažati,3
zaoravati,3
odrveneti,3
poimati,3
počneti,3
dresirati,3
usidriti,3
snopići,3
popisivati,3
revolucionirati,3
uboditi,3
skliznuti,3
vioriti,3
test,3
hvalisati,3
prebijati,3
preporučati,3
kredit,3
uniti,3
previti,3
suprimirati,3
priticati,3
umrati,3
naosati,3
zabravljivati,3
oploditi,3
zavredeti,3
posuti,3
vracati,3
omogucivati,3
traziti,3
okusiti,3
ukljucivati,3
zamjerati,3
ugrejati,3
banditi,3
carovati,3
uhoditi,3
procediti,3
biciklistati,3
usitnjavati,3
utisnuti,3
napstiti,3
osovjiti,3
pojeti,3
pribegnuti,3
priroditi,3
nas­tati,3
oploviti,3
naturati,3
drobiti,3
nepostojati,3
vojvoditi,3
nameriti,3
otkrizati,3
servisirati,3
pastir,3
osvijiti,3
opominjati,3
aequatoriti,3
stiditi,3
izboliti,3
izumirati,3
takmičliti,3
srestiti,3
uravnotežiti,3
šparzati,3
ma,3
izvirivati,3
podbaciti,3
čekiti,3
estranđiti,3
uzeći,3
nipodaštavati,3
način,3
odlivati,3
propovjedati,3
otac,3
namenjati,3
rasvetljavati,3
izdaditi,3
daditi,3
napdati,3
odbeći,3
ukleti,3
prokrijumčariti,3
umaći,3
sabrediti,3
odluciti,3
protosinđeti,3
preformulisati,3
nihilizam,3
imajučiti,3
prozivati,3
strpati,3
podceniti,3
uvrežiti,3
sketi,3
zadevati,3
odglumiti,3
iskorištavati,3
ucrtavati,3
odnijeti,3
urinirati,3
sručiti,3
ѕati,3
prevelik,3
navasti,3
džunior,3
ptizvati,3
rasprostiti,3
odstojati,3
ispeti,3
ejakulirati,3
spejs-šati,3
specijati,3
braći,3
prenaglasiti,3
dvoumeti,3
ustručavati,3
ušunjati,3
odučiti,3
imoti,3
frustrirati,3
ustoličiti,3
upliti,3
otiti,3
štaviti,3
potceniti,3
posejati,3
prišivati,3
poprskati,3
podmeti,3
harati,3
pleliti,3
razumevati,3
ogledniti,3
othraniti,3
šiljati,3
iskasti,3
uperiti,3
skandirati,3
spakivati,3
udjeti,3
felaciti,3
ovčiti,3
vijugavati,3
glorifikovati,3
sažimati,3
kratkokriti,3
vikati,3
utrlati,3
klizati,3
isteziti,3
priskočiti,3
sreda,3
zaseti,3
pridoneti,3
rezbariti,3
šparavati,3
voći,3
specificirati,3
omeđivati,3
inseći,3
apdejtovati,3
srpasti,3
razdeti,3
bistreti,3
stasavati,3
brinati,3
rasuđivati,3
ostareti,3
zahtievati,3
opekati,3
zaviditi,3
susticati,3
izgarati,3
pretresti,3
najavati,3
mahnuti,3
potrestati,3
cariti,3
učimiti,3
očarati,3
ptiti,3
pitkati,3
nadoći,3
previjati,3
podrazmevati,3
mazati,3
dubiti,3
dozvolati,3
glacijati,3
prešati,3
izrežiti,3
utrčati,3
uklesati,3
poistovetiti,3
svojiti,3
osvjiti,3
emancipovati,3
poravljati,3
rezati,3
naletati,3
zaduživati,3
dobaviti,3
rimovati,3
nespojivati,3
1,3
prefarbati,3
otpočnuti,3
nadigravati,3
gretiti,3
okvalifikovati,3
parkirati,3
zaintrigirati,3
bržati,3
izrezati,3
ultrazvukati,3
implantati,3
katalizirati,3
sputati,3
inversti,3
odevati,3
predneti,3
produlešti,3
proživiti,3
racionalizovati,3
npći,3
polivati,3
obrisiti,3
umiljati,3
iškolovati,3
nisati,3
jedeti,3
oscilirati,3
kilnuti,3
metaplazirati,3
kutikuti,3
vodviti,3
sintetizirati,3
pridevati,3
kubiti,3
dopasti,3
preobražavati,3
zloupotrebiti,3
aproksimirati,3
novopristići,3
vaziti,3
sučijati,3
kuerati,3
čirimojati,3
uejtlati,3
urbaleti,3
čineti,3
konfigurisati,3
bri,3
prljaviti,3
determinisati,3
mnogougati,3
krivudavati,3
savlađivati,3
minimizovati,3
stigneti,3
reprogramir,3
procesuirati,3
opštežići,3
saosećati,3
izigravati,3
udomiti,3
ispaditi,3
izviditi,3
odletati,3
očati,3
kompresivati,3
prigušiti,3
pred­sta­vljati,3
otkidati,3
cilj,3
smanjenjivati,3
mrziti,3
nadolaziti,3
odlucivati,3
dosati,3
oziveti,3
ojacati,3
rearanžirati,3
kontrahivati,3
sreliti,3
depolarizovati,3
crpeti,3
pouzetati,3
bodreti,3
žuditi,3
ukucati,3
uplagati,3
bojadisati,3
kupaći,3
dospjeti,3
utvarati,3
štruditi,3
zastarevati,3
demoralisati,3
stupalati,3
izletati,3
fermentisati,3
verzati,3
upotrebljivati,3
pojuriti,3
progledati,3
inkriminisati,3
vrištiti,3
postavlati,3
fosforilirati,3
­dr­žiti,3
đubriti,3
santoriti,3
tisati,3
privilegivati,3
udovoljavati,3
proverati,3
