глагол,частота
doznavati,2
nadir,2
priljubljivati,2
primijetiti,2
sterilisati,2
naleći,2
pomiti,2
korisati,2
inovirati,2
doturati,2
skrojiti,2
odslušati,2
opredijeti,2
popodnevati,2
napišemoniti,2
pasirati,2
pratetati,2
posjeći,2
komitovati,2
prosuditi,2
izvrećati,2
kabuterimon,2
digimon,2
zamrzeti,2
ošamariti,2
iskrčiti,2
prekoputi,2
ikonofiti,2
plačuti,2
crpoti,2
ideal,2
kuhati,2
odričiti,2
pohaći,2
pohraniti,2
četkati,2
ispripovedati,2
oprobavati,2
srati,2
prigušivati,2
promovišiti,2
zaplešiti,2
−usvjati,2
pupiti,2
zapucati,2
nasljeđivati,2
šiliti,2
prelepati,2
rđeti,2
odeliti,2
otslužiti,2
fosforilizovati,2
premoštavati,2
umarati,2
povisovati,2
recirkulisati,2
istaložiti,2
funkcionirati,2
crtasti,2
krititi,2
kunjiti,2
rekreirati,2
litorati,2
slikarati,2
koncentrovati,2
smoloteti,2
tiomusciti,2
kava-kaviti,2
zglobljavati,2
bombardirati,2
evakuirati,2
strizati,2
okoti,2
satir,2
prokišnjavati,2
isterovati,2
omeđivati,2
prerezati,2
pretrpati,2
vrtititi,2
disocirati,2
kuvasti,2
sporteti,2
leksikalizovati,2
graviti,2
atrofirati,2
stimulirati,2
oficiti,2
dezajnirati,2
saponifikovati,2
celovati,2
predugi,2
svisiti,2
vasilisati,2
usponiti,2
glagositi,2
pereseti,2
smesati,2
kavalifikovati,2
ordžanati,2
zaputi,2
procesirati,2
ispregovarati,2
uzurpitati,2
raskrinkati,2
prokliti,2
pojanjeti,2
uvečavati,2
speciosati,2
uginjavati,2
hidrirati,2
hermafroditi,2
iznemogati,2
kadsurati,2
godžeti,2
trostati,2
draguzeti,2
inkrustirati,2
cistoliti,2
infektirati,2
nuttati,2
drigiti,2
cacati,2
kvasiti,2
zapustjeti,2
zgusti,2
odstojati,2
svinjati,2
čaurati,2
magacionirati,2
polegnuti,2
ugriziti,2
majaliti,2
vidreti,2
nadtip,2
dvoprstiti,2
batinati,2
guliti,2
zabacovati,2
goveći,2
pevušiti,2
upotrebljaval,2
mleo,2
isprati,2
provriti,2
odsjeti,2
aromatizovati,2
prebedioloti,2
stromiti,2
prespiti,2
zavioriti,2
mrznuti,2
pouvoir,2
prolabirati,2
reponovati,2
smesiti,2
eutrofisati,2
saksivati,2
prezreti,2
pasterizovati,2
užegati,2
naoko,2
oraščiti,2
opratiti,2
udvojiti,2
retiniti,2
pojeftiniti,2
beliti,2
nazirati,2
fibrinolizirati,2
makrosporofiti,2
pileti,2
izolirati,2
inkriminisati,2
posvediočiti,1
doslati,1
prozboriti,1
protrčeti,1
čezneti,1
lizati,1
iskapati,1
ovavljati,1
specijalizacizati,1
pomućivati,1
trajajati,1
javljivati,1
elipsoid,1
kompresovati,1
fotosferati,1
operaciti,1
razbeći,1
pregoreti,1
povešati,1
zašivati,1
borciti,1
paškviti,1
udomaćivati,1
proplovisati,1
dotaknušiti,1
ugledagati,1
približisati,1
svidjeti,1
zgusnuti,1
.minpolj.gov.rs,1
uzdužneti,1
obavivati,1
rastiti,1
zagladiti,1
premežiti,1
predstavloti,1
mm,1
pravikati,1
ogoleliti,1
ekseritati,1
stviti,1
laureatis,1
govorkati,1
pokropiti,1
oskvrnuti,1
uzičiti,1
jarati,1
poraživati,1
upređivati,1
pokažiti,1
počunjati,1
potsetiti,1
očuvasiti,1
monopolisati,1
pročeljati,1
urusvati,1
odriti,1
gospođiti,1
okaniti,1
urazumiti,1
djestvovati,1
ozelenjavati,1
acetiti,1
sprovodiao,1
nasti,1
odijeti,1
njetiti,1
patroliti,1
pošaliti,1
izvršivati,1
zamnuti,1
dočiti,1
ćiaumeti,1
neideti,1
odpustisati,1
cući,1
razgoniti,1
poѕivati,1
vrapaciti,1
nadmeđivati,1
dojaditi,1
pripati,1
uboti,1
rezltovati,1
magliti,1
prenaglašavati,1
poboći,1
deekscitovati,1
dušati,1
kračiti,1
prouzavati,1
vrađati,1
ubrzajavati,1
uopšstiti,1
isčestiti,1
džiditi,1
portesti,1
creatiti,1
eco-systiti,1
keynotati,1
personal,1
snappesti,1
prompteti,1
subsystiti,1
abstraction,1
synchroniti,1
emphasiti,1
legiti,1
utilizinati,1
pre-loadeti,1
restricts,1
unrestricted,1
occasionati,1
in-placiti,1
phaseći,1
loopholiti,1
reinstalleti,1
scheduti,1
conservati,1
metereti,1
receti,1
pullesti,1
codenati,1
proactivati,1
primariti,1
deviti,1
specifi,1
pre-builtiti,1
flocki,1
throttleti,1
promotionsti,1
freeziti,1
pirateti,1
sažijati,1
odvorijati,1
obvezovati,1
poračuniti,1
sabljati,1
oskujati,1
–beti,1
obezbvediti,1
protičiti,1
neutroniti,1
—ležiti,1
popinjati,1
—stvarati,1
isčeziti,1
gušćati,1
kor,1
reenkodovati,1
steliti,1
premeriti,1
proizvezditi,1
utravnoteživati,1
destabilisati,1
pomračiti,1
zakrenuti,1
p}sti,1
dist(,1
zaštići,1
lasnirati,1
bokoviti,1
.mati,1
pririsivati,1
dokaže.i,1
udeliti,1
smirivati,1
vjeroispovjeti,1
istazati,1
smaljivati,1
subtilis,1
razmenjeti,1
naduti,1
geosvemirati,1
jeći,1
kojiimati,1
mlazeviti,1
pojaćavati,1
dorineti,1
ogoliti,1
glaciation,1
buudeti,1
pretsvljati,1
ozeleniti,1
svoriti,1
očvrstiti,1
superponirati,1
ukrutiti,1
otplutati,1
postaljati,1
protresti,1
zasvrbiti,1
poseudovati,1
plotovati,1
svaniti,1
abdrakimov,1
prodiskutovati,1
pronići,1
pošeti,1
potpisiti,1
štedjeti,1
neisplatiti,1
remontovati,1
sustiti,1
graviriti,1
skoknuti,1
albicillati,1
klečiti,1
dvodomiti,1
zemljisati,1
imrati,1
stvastajati,1
odzumirati,1
trvđavati,1
pedstaviti,1
potisivati,1
estuarati,1
zografati,1
radikuti,1
zaustaljati,1
hipokotiti,1
pobojati,1
interpelisati,1
pres,1
čopor,1
zmedati,1
omoguciti,1
istezati,1
obaljati,1
postoati,1
konstrolisati,1
čvstiti,1
paktirati,1
predstviti,1
ukaz,1
odašiti,1
iskalkulisati,1
produći,1
poяvяtsяti,1
seulivati,1
apstinirati,1
čl.,1
filšti,1
akratoterati,1
izdejsvtovati,1
gbiti,1
podjeljivati,1
kvalifikovliti,1
pokorajati,1
odsijecati,1
daleći,1
ugradisati,1
nastaditi,1
sakupisati,1
pocećati,1
nauglamirati,1
nedozvoliti,1
površinati,1
intervenirati,1
odnsiti,1
zaživiti,1
viojav,1
hidroksiapatit,1
pogasiti,1
ishodati,1
zahtevaloti,1
otkrizati,1
posmnatrati,1
eksplodiratii,1
lonžeti,1
prapročiti,1
distići,1
repeti,1
reemitovati,1
zarotirati,1
preblizu,1
nametniti,1
kliznuti,1
povrditi,1
uzviciti,1
razdražiti,1
vidim!,1
evaulirati,1
košutiti,1
iščekivati,1
posdrazumevati,1
doštampavan,1
poželati,1
prestrugati,1
nasiti,1
єvdokimov,1
evdokimov,1
more,1
-zabavati,1
ilusturivati,1
pretravati,1
doslikavati,1
protati,1
ujednačiliti,1
vestibuti,1
poštizati,1
zemleti,1
izdoviti,1
oponaći,1
sponzorirati,1
preueti,1
stiziti,1
godine-biti,1
pokrenuiti,1
regulirati,1
prefrbati,1
upututi,1
pojavlati,1
baladiti,1
diseminovati,1
nadopunjavati,1
jednostavati,1
iskliznuti,1
izigrati,1
povorkati,1
otadžbiniti,1
besiti,1
ušteđivati,1
pljačka,1
opleniti,1
pogibiti,1
izvijevati,1
izgubisati,1
prionušiti,1
okupisati,1
nastadositi,1
postavisati,1
odvojisati,1
predložisati,1
pobeziti,1
očevati,1
poklonisati,1
miropomazati,1
proglasisati,1
ubogiti,1
nastavisati,1
sleći,1
zazivati,1
utišati,1
rasplamtiti,1
svaljivati,1
doistati,1
javisati,1
četoviti,1
savtovati,1
korabljati,1
primiteti,1
potuki,1
uljuljkati,1
preuszeti,1
konvertiti,1
zeid,1
podignisati,1
pečatirati,1
ondeti,1
pobariti,1
nesetati,1
liniti,1
dogopati,1
uopčtiti,1
svojati,1
slušiti,1
malleolariti,1
krakizbočivati,1
sprecavati,1
antruti,1
izmeći,1
trompati,1
sperčiti,1
spoljnjati,1
ismajiti,1
sliv,1
pomoravljivati,1
parapodzolasti,1
razlićiti,1
nastaviljati,1
konpljati,1
eskadarati,1
ostatit,1
yaglaviti,1
zahtegvati,1
izvršititi,1
uspomoć,1
ilegati,1
prisliti,1
sed-ti,1
podizrati,1
shell-ovati,1
esnafati,1
trujiti,1
žbuniti,1
siulirati,1
podindžilirati,1
gabariti,1
opsjedati,1
uvidjeti,1
nabatovati,1
sporovesti,1
pripitomljivati,1
razvijajući,1
ocekivati,1
usredseđivati,1
politkati,1
predlog,1
iščlaniti,1
prosejati,1
pobrašniti,1
zapisisivati,1
zazueti,1
odžaciti,1
zavrpšti,1
zemonašiti,1
pomnuti,1
odbarniti,1
privređivati,1
nacionalivovati,1
hranđiti,1
predovditi,1
povećanati,1
naprava,1
makaziti,1
ukoračiti,1
razvuti,1
pramenati,1
minđušiti,1
izuti,1
parasiti,1
govorivati,1
orgijati,1
leleći,1
kuknjavati,1
svutiti,1
nadpastiti,1
zamandaliti,1
obuki,1
opkoljivati,1
izvvršiti,1
sliovati,1
izdavjati,1
ispuzati,1
miostrati,1
istrjebiti,1
pokatolisati,1
oduzimaliti,1
šamarati,1
ostavnjati,1
potpuniti,1
opišati,1
strahoviti,1
izgorelil,1
rekavišiti,1
zakovati,1
sterati,1
razderati,1
bojtiti,1
prasasti,1
premlatiti,1
psovasti,1
zaklan,1
poklati,1
obučevati,1
zaorati,1
raѕlikovati,1
proiѕvoditi,1
usavaršavati,1
muzati,1
prolongirati,1
sutoti,1
rastaurirati,1
kustositi,1
slamnati,1
appellati,1
jestati,1
različtiti,1
sivksati,1
petiti,1
osdedati,1
zastarevati,1
razvevati,1
prložiti,1
kopčiti,1
saltaleonati,1
saltaleoni,1
presipitovati,1
sagoreteti,1
žongler,1
pristicati,1
potpisjivati,1
obzorjeti,1
saobražavati,1
sjetiti,1
uziti,1
etnoniti,1
navod,1
fon}eti,1
objvljivati,1
sacčuvati,1
podbuniti,1
odsranjivati,1
ustiti,1
bronhioliti,1
kosoti,1
ogovoriti,1
ozlobiti,1
zamenjiti,1
prometiti,1
naaziti,1
uplašisati,1
uputisati,1
obmanjivati,1
zavrtiti,1
prizoriti,1
zabelešiti,1
izletati,1
zoe,1
perforirati,1
saurimo.,1
obratisati,1
opsaditi,1
naredisati,1
moric,1
izletjetati,1
trabiti,1
omalovažiti,1
objavisati,1
paladion,1
stenozirati,1
poribljavati,1
potonati,1
pletačati,1
naplaviti,1
obnaviti,1
nastulati,1
zunzarati,1
uciti,1
poistojati,1
razoruđati,1
hrliti,1
varislati,1
posisavati,1
aspirirati,1
abscissiti,1
oplutnjavati,1
odrvenjavati,1
koprivati,1
odnsoiti,1
hva­tati,1
je­drati,1
ko­jiti,1
orjunati,1
dobeći,1
tajfati,1
posviteti,1
pprovesti,1
vračarati,1
svrtsati,1
zadubljuviti,1
vidarati,1
pobačati,1
grosti,1
stideti,1
izazati,1
ugrozliti,1
skopeo-gledati,1
đavoliti,1
pllasirati,1
potrebljavati,1
pznačavati,1
skriptati,1
poprištati,1
govoditi,1
refinansirati,1
halucinirati,1
mimoišati,1
bačati,1
izazvašiti,1
dokrajčti,1
ćezariti,1
oduprlati,1
budušiti,1
preustrovati,1
siloviti,1
pozuvati,1
ispašati,1
preživati,1
zarđati,1
dostožiti,1
subiti,1
zapeti,1
razradeti,1
vrenuti,1
jariti,1
obaveštati,1
dejstviovati,1
unski,1
kristalin,1
izgnati,1
mogratiti,1
motocići,1
kopilotirati,1
odsvojiti,1
razaračati,1
totati,1
posestriti,1
smamrati,1
izgubliti,1
predeti,1
poumirati,1
izdužiti,1
uravnotežavati,1
maseniti,1
sastojiti,1
mxtrahovati,1
d+gditi,1
satati,1
učestvrovati,1
postetiti,1
prekoravati,1
urbanizirati,1
dadu(,1
skopesti,1
približivati,1
isplioviti,1
vladalati,1
napojiti,1
salavati,1
odmeti,1
posliti,1
poginati,1
sapeti,1
pogibati,1
pohrvati,1
ispanuti,1
iskušati,1
uslikavati,1
zujati,1
hirošiti,1
veleslatiti,1
zavojivati,1
džunior,1
nasupati,1
autocitati,1
obiležiti,1
vajditi,1
zaglibljivati,1
iznemoćati,1
saberati,1
istisneti,1
ovek,1
luduti,1
glavoboliti,1
odlubljivati,1
zadizati,1
strugati,1
provrtiti,1
svrditi,1
suproststavljati,1
podmazovati,1
atricapiti,1
provrviti,1
dramatiti,1
demistifiko,1
detronizovati,1
krcati,1
mižati,1
bezakonjati,1
sacušati,1
bugariti,1
bolesiti,1
suodlučivati,1
rekriminirati,1
—živesti,1
naglaoiti,1
mimoići,1
prispodobiti,1
jenjati,1
dodijati,1
glediti,1
y,1
sgupiti,1
iopiti,1
ialaziti,1
temati,1
dovijati,1
krijumčariti,1
opskrbeti,1
žuditi,1
suđiti,1
dribati,1
nespojiv,1
dijagonijalizovati,1
zataći,1
donacirati,1
opunomoćiti,1
agitirati,1
iskristalizizati,1
sklepati,1
preinačavati,1
preimeniti,1
ponovati,1
syphilistisati,1
geonasleći,1
čaditi,1
ikonuti,1
zarantovati,1
utvarati,1
obuti,1
stajiti,1
bruceti,1
griti,1
podjarmiti,1
hitati,1
žeće,1
naturetlati,1
zaueti,1
parcelisati,1
pjevajtiti,1
posatviti,1
sprečevati,1
osuti,1
sivobeti,1
dezorijentisati,1
driftati,1
odllučiti,1
šratiti,1
upucavati,1
šo,1
piskarati,1
izdogađati,1
otriti,1
napreći,1
nasukavati,1
epoći,1
odovojiti,1
unificirati,1
ob­jasniti,1
do­voditi,1
me­đutiti,1
omo­gućiti,1
šparavati,1
upsevati,1
neslušati,1
tuča,1
propoznavati,1
susrivati,1
nedriti,1
mositi,1
pohrvatiti,1
supilovati,1
ptatiti,1
zaki,1
gubaviti,1
dajiti,1
imajučiti,1
vladal,1
izvjesti,1
ispaditi,1
želirati,1
zaprečiti,1
hospitati,1
bitti,1
zaštrašivati,1
zaleći,1
n-tougati,1
sastoati,1
nadziravati,1
segnuti,1
zaposlavati,1
sravnati,1
pridolaziti,1
radati,1
žalostiti,1
harmonizirati,1
batalistati,1
naturati,1
odnostiti,1
zasposliti,1
prelistajati,1
desemantizovati,1
trougati,1
odabratiti,1
kritikaovati,1
dosežati,1
uvrtati,1
istiskati,1
dogaći,1
zavezovati,1
odvezivati,1
plisirati,1
zategnuti,1
nabirati,1
sepijati,1
bledeti,1
repeticovati,1
doradati,1
tabati,1
koiristiti,1
iščašiti,1
emitujati,1
dodelovati,1
trćčati,1
omogučiti,1
stvariti,1
šiititi,1
zagrmeti,1
ouzrokovati,1
preležiti,1
okaditi,1
nadeniti,1
podržaviti,1
uslisati,1
preprintati,1
nastjati,1
išunjati,1
spartijati,1
zrelovati,1
dogoreti,1
prokričiti,1
izresti,1
ptičjati,1
otkriceti,1
pocinjeti,1
nauciti,1
ciniti,1
uciniti,1
zakaciti,1
osecati,1
izleciti,1
izvuciti,1
ugristiti,1
traći,1
dosegneti,1
prolijeti,1
svrdlati,1
vežteti,1
nalepljivati,1
nistiti,1
izbrišiti,1
tapšati,1
zamoriti,1
čast!,1
deprogramirati,1
klaviriti,1
oduziti,1
mglati,1
prisluživati,1
remiti,1
odnosniti,1
nereti,1
oženiteti,1
nežeti,1
pribiti,1
preststavljati,1
rasprostriti,1
pri-stajati,1
povoditi,1
onesposobljivati,1
satrapiti,1
habati,1
urećati,1
red,1
svsrtavati,1
samofinansirati,1
zadržaati,1
proizovdati,1
princuti,1
futi,1
preovaladati,1
rasuđivasati,1
pstati,1
pridodalvati,1
{gregoriti,1
narko-bositi,1
takašiti,1
snajpeti,1
zakačivati,1
dekubiti,1
misleti,1
stršeti,1
kumzariti,1
trezniti,1
nakrcati,1
istraživavati,1
pozitivati,1
odbizati,1
sojo,1
subfositi,1
poukati,1
multiplicirati,1
obrukati,1
slabići,1
pola-posati,1
nakačiti,1
sukubiti,1
iznemognuti,1
utičiti,1
orgazati,1
breti,1
kresnuti,1
pretrpljivati,1
razjapiti,1
uprteti,1
simpateti,1
\ki,1
okolišati,1
požati,1
upreti,1
iscureti,1
umrtviti,1
asditi,1
ukombinuvati,1
orgazmirati,1
raspomamiti,1
izmasturbirati,1
istančati,1
izdefinisati,1
nasledniti,1
spušati,1
odtati,1
zaklanjivati,1
upravati,1
zahiriti,1
prviupotrebiti,1
sauteliti,1
uzrukovati,1
▼ati,1
pričuvati,1
koljiti,1
duti,1
kumariti,1
zadeti,1
kvaifikovati,1
razbjesnjeti,1
iinformisati,1
duaniti,1
lekarati,1
utvrdivati,1
ozdravljivati,1
zatajati,1
printati,1
obav,1
priljučiti,1
opunomoti,1
zubar,1
okarakterisaati,1
snos,1
uglav,1
raazvrstati,1
preuziti,1
upotebiti,1
zaravnuti,1
začudoti,1
drzati,1
ocrniti,1
metanisati,1
razočaravati,1
uvaljivati,1
splašnjavati,1
zvižditi,1
naprezati,1
zapadneti,1
lečeti,1
ujuriti,1
ždreti,1
recidivirati,1
svaći,1
vabavljati,1
izobraziti,1
ravrstavati,1
uopđtiti,1
rasteti,1
poskupljivati,1
transponovati-,1
prestruktuirati,1
uprtiti,1
zakukurići,1
nastružati,1
premuniti,1
ubejdati,1
gnijezditi,1
zdepastiti,1
uzaniti,1
pločiti,1
presijecati,1
pretostavljati,1
prodrijeti,1
mrviti,1
rasjediti,1
krliti,1
snabdjevati,1
dogođati,1
rimbati,1
uprljati,1
nativitatis,1
admirabiti,1
ostroiti,1
presvetati,1
oopljačkati,1
turčiti,1
pruziti,1
gejminati,1
probnuti,1
huliti,1
raštrkati,1
oželiti,1
obihvatati,1
učati,1
senzacializovati,1
maifestovati,1
pangolin,1
puferizovati,1
stvoreti,1
naval}ti,1
oživljaviti,1
nastarijati,1
debitivati,1
burživati,1
prispajati,1
svalađivati,1
sazbnavati,1
matrati,1
iprirodati,1
cići,1
ispartati,1
spletkariti,1
oborisati,1
odrečiti,1
stranka,1
potržati,1
zagroziti,1
povućisati,1
opsedositi,1
uništisati,1
obvezašiti,1
izjavisati,1
omaći,1
uzaslušati,1
otrpeti,1
podjariti,1
episkopiti,1
nespojivati,1
dooovoditi,1
manifestati,1
oslobadati,1
pretplatati,1
jamčetiti,1
mogagati,1
ičiniti,1
obućariti,1
saračiti,1
isptrebiti,1
rajiti,1
annuariti,1
oddlučivati,1
oređivati,1
uklljučivati,1
guseniti,1
bakcinisati,1
primijeti,1
kjaravati,1
veѕovati,1
ražnjeviti,1
vult,1
kvi,1
voda,1
zadeseti,1
jubileti,1
dete(,1
šifriti,1
financirati,1
podstizati,1
sovojiti,1
osovojiti,1
aš-šafi,1
oukrainati,1
nadziti,1
portefeuiti,1
pohositi,1
upropašćavati,1
naselisati,1
nažeti,1
urmati,1
povredisati,1
ispostiti,1
pirinčiti,1
prećeniti,1
trombolebiti,1
zarazneti,1
kosmati,1
šarlati,1
drvorezbariti,1
kritizirati,1
zatvor,1
otkrivajivati,1
pobedio.,1
crawleti,1
takoći,1
aploudovati,1
crawl-ujati,1
porečkati,1
kasati,1
šlepati,1
naseljavasi,1
trombiti,1
odražvati,1
ambarati,1
opdupiti,1
filozofirati,1
dožviti,1
prepopručivati,1
emitati,1
opvrgati,1
isplačiti,1
poopštavati,1
possiti,1
usnamati,1
proizovditi,1
dozvoljvati,1
zanati,1
pojeniti,1
poiniti,1
odrasati,1
objasnjavati,1
zapoceti,1
sendviti,1
postmatrati,1
izlažirati,1
zarobljavljati,1
minđušati,1
pobitediti,1
retiti,1
oobuhvatati,1
optereti,1
pkušati,1
opismenjivati,1
prbiti,1
krivudati,1
provlađivati,1
diedrati,1
evolirati,1
začovati,1
krilaciti,1
koncentisati,1
operatirati,1
gažati,1
injektovati,1
razvajati,1
žrtvin,1
razarajuć,1
pokratati,1
opišiti,1
biziti,1
procesovati,1
kreatati,1
uobičavati,1
iskačiti,1
potvrdati,1
pukazivati,1
prestolovati,1
omlitaveti,1
potpaditi,1
dočepasti,1
iscrpati,1
ukroćavati,1
pođositi,1
predaditi,1
poznaditi,1
utučiti,1
nahuškati,1
iskoristisati,1
describati,1
providuti,1
utvrćivati,1
daptirati,1
prusustvovati,1
definistiti,1
razotrivati,1
pritezati,1
uređibati,1
islići,1
post-grafiti,1
razmenjavati,1
pazariti,1
samagreti,1
saživeti,1
proziveti,1
moteti,1
zabat,1
počeći,1
umniti,1
amoreti,1
manguriti,1
spusti,1
proizišati,1
brbljati,1
orekstrati,1
odpratiti,1
svingovati,1
ubernoveti,1
zametiti,1
koncidirati,1
general-admirati,1
komadovati,1
unapred,1
vereti,1
iskiti,1
balon-sati,1
takimičiti,1
delagati,1
tarditi,1
katedratati,1
djemáeti,1
mobílňjiti,1
ňjati,1
robiľjati,1
podržyavati,1
iskorsiti,1
učstvovati,1
offliniti,1
omogućatati,1
eksportovati,1
imaovati,1
nasliti,1
g2,1
pop-vati,1
konkurenati,1
pozeti,1
prabaciti,1
oborion,1
raskačiti,1
zauteziti,1
istovar,1
boks–pati,1
paleti,1
pretovati,1
utovar,1
backi,1
soniti,1
skupliti,1
ugradjivati,1
izvrštiti,1
gejmti,1
tretirjati,1
aktivižniti,1
razgranavati,1
zastupljivati,1
primporedati,1
činositi,1
banovati,1
prozoriti,1
bistritati,1
prestrojavati,1
preključivati,1
kutati,1
ispevavati,1
boksujati,1
hospitalizovati,1
qosmiti,1
podmrežiti,1
desnokriti,1
sačegati,1
raspodestiti,1
algortati,1
nevesti,1
sonciti,1
prikljičiti,1
sinhornizovati,1
laskati,1
preplanuti,1
predosetiti,1
konektovati,1
fireti,1
skojati,1
dosegati,1
$scopiti,1
biriti,1
open-worldti,1
isisavati,1
.scssti,1
.sasti,1
miksiti,1
koturati,1
uzmeći,1
demonstrirajići,1
majciti,1
zalizati,1
congratulati,1
odetiti,1
odreživati,1
zaprećivati,1
doduše,1
ostvaljati,1
pedestati,1
nadovati,1
cimajučiti,1
zatvaraći,1
uoštravati,1
stavčjati,1
heliti,1
priduruživati,1
usiniti,1
cinkiti,1
mrikazivati,1
zabavljač,1
odvirati,1
milati,1
prihavati,1
naugasti,1
predicati,1
stokfišati,1
povecavati,1
umriti,1
patenttirati,1
i/iti,1
preovađivati,1
odovoljiti,1
reguliti,1
zakčučati,1
otiskati,1
zadovođiti,1
prednizonati,1
upredati,1
spovoditi,1
namontirati,1
čipseti,1
pokadazati,1
obavljatiti,1
obisliti,1
prikljuciti,1
s’titi,1
godnjiti,1
prigušiti,1
ozvučavati,1
korigotati,1
dunjiti,1
odlažavati,1
doijati,1
fjorditi,1
blizak,1
debušivati,1
uradil,1
materjati,1
preduhitrati,1
pribrati,1
koriagovati,1
izranjavati,1
usmerovati,1
otoviti,1
ukliniti,1
momentati,1
miksevati,1
slučiti,1
nadevati,1
podellti,1
pokjačati,1
poajačavati,1
utičići,1
dosecati,1
sabariti,1
odreti,1
upuđivati,1
sprečaiti,1
ušniti,1
toplati,1
sredozemljiti,1
napoleonati,1
govorati,1
ispredati,1
odjezditi,1
razaznavati,1
zaev,1
pogosnuti,1
precvetati,1
hip-reti,1
svrtati,1
eksplozivati,1
raspukiti,1
poigrati,1
perjamosti,1
ispržati,1
guzati,1
zarolati,1
osvežavajuć,1
osnažujuti,1
okrepljivati,1
cvjeti,1
povezuvati,1
dokaz.,1
uopštit,1
algoririti,1
"…,",1
bekportovati,1
sadržaj(ti,1
šilati,1
manuscriptati,1
trolisćiti,1
pročišćava-drenir,1
izohipsiti,1
uključujr,1
motivirati,1
humketi,1
crvljati,1
gloubti,1
pevajtiti,1
razaslati,1
rezltati,1
unijati,1
agent(,1
pridržati,1
olovkati,1
ѕnati,1
deifinisati,1
pokrecuti,1
uredjati,1
prožesti,1
enumerisati,1
odvoriti,1
utješiti,1
brijestiti,1
zanijesti,1
pjevačiti,1
kiki,1
horovođati,1
parabazati,1
promrzati,1
ugrijati,1
poletjetati,1
promrzeti,1
smrzati,1
pričiniti,1
ušatiti,1
doksati,1
sežiti,1
zalati,1
p2piti,1
-ti,1
theorem}iti,1
reklasirati,1
upfal}ti,1
izlistajati,1
{netscapiti,1
dogadjati,1
plevati,1
prekrupati,1
internacionalizovali,1
.ozati,1
zamki,1
ispod.,1
upišati,1
vejati,1
nastolajati,1
prmmiti,1
stečati,1
mačiti,1
prijedeti,1
nasle]ovati,1
niza.i,1
homeostazati,1
regresstiti,1
kurasti,1
čad,1
zavezati,1
izetizirati,1
starmati,1
galaksiti,1
povketi,1
cveteti,1
ograničiavati,1
sizigati,1
komponaovati,1
omogučavati,1
setovati,1
grafuiti,1
dualiti,1
podstabati,1
diskriminasati,1
downloadivati,1
diskonektovati,1
prosasti,1
impementirati,1
pretrazovati,1
cekati,1
izvrsiti,1
dometi,1
knoxvilliti,1
.neti,1
redirektovati,1
izasivati,1
preumseriti,1
obesrabrovati,1
spufovati,1
treti,1
v.,1
izgubuti,1
vražati,1
podhipoviti,1
parčiti,1
popupati,1
pritkastiti,1
gvožđeviti,1
tio,1
prapiti,1
čineći,1
iskrsavati,1
smatrajuti,1
individualizovati,1
sparati,1
izgraćivati,1
mnoštavati,1
debati,1
otezavati,1
prolistati,1
zauzmati,1
iznediti,1
rokirati,1
razultovati,1
noniti,1
deobati,1
v8,1
apraviti,1
_118morati,1
korijeniti,1
vremeprotesti,1
ukoliti,1
opštužiti,1
raspaditi,1
smannjiti,1
comunicirati,1
ufficići,1
priključisati,1
naočati,1
mogućavati,1
razmeriti,1
rotira.,1
pobjedišviti,1
ispustati,1
objaviljati,1
instalisati,1
klečati,1
priakzovati,1
gurasti,1
...dezinfikovati,1
oblačići,1
minikaviti,1
drkati,1
kvalifkovati,1
zviždati,1
proputiti,1
uvideo,1
oponirati,1
algotitati,1
prešiti,1
obećal,1
okupirovati,1
kolp,1
yangati,1
nadvlađivati,1
shistsati,1
gurneti,1
nasloniti,1
anonimirati,1
otkrioedvard,1
ožnačiti,1
kriptovati,1
multipleksirati,1
mrežeti,1
živići,1
scabrellati,1
maunti,1
istažiti,1
rezulltati,1
izvor.,1
povuciti,1
usati,1
odmjeriti,1
zapošeti,1
praštati,1
sadržti,1
štiti,1
sadržiti,1
podržavati,1
umetnati,1
poplavljivati,1
odsećkati,1
izračunvati,1
suma,1
plačati,1
prostiti,1
sporoditi,1
korenovati,1
x}-ti,1
pseudoprosti,1
atributi,1
sadrzati,1
isporucivati,1
gvozđati,1
klečeti,1
granjati,1
parafirati,1
usluziti,1
grčiti,1
rekapitulirati,1
gaći,1
štimovati,1
kamati,1
quartati,1
uloga,1
ukamatiti,1
kapitalisati,1
otirati,1
završoti,1
odlučuti,1
endometritis,1
satoviti,1
jeszcziti,1
prinavljati,1
stočiti,1
izadvati,1
izgibiti,1
x1,1
ispati,1
proširtiti,1
inpirisati,1
nanduti,1
anektilarati,1
glavniti,1
prestrašiti,1
dopustati,1
konceptualizaoi,1
prikazivivati,1
zamukiti,1
sitniti,1
rasprostrati,1
prosušivati,1
malčirati,1
ostavariti,1
forkiti,1
oslnjati,1
krutoti,1
odissiti,1
podlijezati,1
pomgeti,1
motorizovati,1
tržisati,1
otseliti,1
sprijesti,1
grehiti,1
lavati,1
prohodisati,1
dotići,1
’plažati,1
razačarati,1
ukajati,1
opustišiti,1
sjhavati,1
nenasiti,1
izazovati,1
dobučavati,1
dežurati,1
rebarati,1
kukasti,1
poprskati,1
starateti,1
kedrati,1
stabati,1
pradstavljati,1
pogonati,1
korveti,1
optimistati,1
fotoperiti,1
gipsati,1
upumpavati,1
oprleti,1
podužiti,1
njhov,1
