base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
hvatiti,pohvatiti,po,70,254
hvatiti,prihvatiti,pri,70,6138
hvatiti,shvatiti,s,70,2516
hvatiti,uhvatiti,u,70,1495
hvatiti,zahvatiti,za,70,967
ideti,videti,v,118,12700
iditi,viditi,v,17,148
igrati,izigrati,iz,17491,23
igrati,naigrati,na,10177,5
igrati,poigrati,po,10177,8
igrati,zaigrati,za,31342,651
imati,doimati,do,30759,6
imati,poimati,po,78601,19
imenovati,naimenovati,na,1115,14
imenovati,preimenovati,pre,2290,206
interesivati,zainteresivati,za,251,68
interesovati,zainteresovati,za,341,327
irati,sirati,s,6,16
isati,sisati,s,14,11
iseti,viseti,v,132,186
iskovati,iziskovati,iz,74,94
ispitati,preispitati,pre,650,98
ispitivati,preispitivati,pre,297,109
isteći,proisteći,pro,254,334
isticati,proisticati,pro,4525,340
izaći,proizaći,pro,2910,220
izašati,proizašati,pro,2134,92
izići,proizići,pro,108,27
izlaziti,proizlaziti,pro,5015,289
izvesti,proizvesti,pro,3957,2198
izvoditi,proizvoditi,pro,4593,5846
ići,izići,iz,8762,121
ići,naići,na,8762,1861
ići,prići,pr,8762,883
ići,razići,raz,8762,346
ići,sići,s,8762,289
ići,vići,v,2542,10
jahati,sjahati,s,8,6
jahati,ujahati,u,37,14
jasti,izjasti,iz,25,30
jasti,pojasti,po,18,12
javati,najavati,na,283,69
javati,pojavati,po,49,5
javati,prijavati,pri,248,66
javiti,dojaviti,do,1403,17
javiti,izjaviti,iz,3080,4063
javiti,najaviti,na,3080,1454
javiti,pojaviti,po,3080,9445
javiti,prijaviti,pri,3080,1561
javljati,pojavljati,po,3421,8
javljivati,izjavljivati,iz,8,122
javljivati,najavljivati,na,8,92
javljivati,pojavljivati,po,8,2041
javljivati,prijavljivati,pri,8,69
javljivati,projavljivati,pro,8,6
jačati,ojačati,o,383,1232
jačati,pojačati,po,383,943
jedeti,ujedeti,u,5,6
jesti,pojesti,po,821,356
jesti,sjesti,s,209,5
jesti,ujesti,u,333,19
juriti,najuriti,na,39,5
juriti,pojuriti,po,223,66
kameniti,okameniti,o,15,5
karakterisati,okarakterisati,o,3245,345
kasniti,zakasniti,za,169,75
kavati,pokavati,po,11,16
kazati,dokazati,do,7826,2303
kazati,pokazati,po,7826,9551
kazati,prikazati,pri,7826,1707
kazati,skazati,s,7826,123
kazati,ukazati,u,7826,1197
kazati,zakazati,za,7826,130
kaziti,prikaziti,pri,5,6
kaziti,ukaziti,u,5,5
kazivati,dokazivati,do,110,876
kazivati,pokazivati,po,110,6790
kazivati,prikazivati,pri,110,4500
kazivati,ukazivati,u,110,4136
kazivati,zakazivati,za,85,43
kaći,skaći,s,52,28
kačiti,okačiti,o,59,60
kačiti,prikačiti,pri,42,17
kačiti,zakačiti,za,59,71
kidati,pokidati,po,78,47
kidati,prekidati,pre,78,728
kidati,raskidati,ras,78,263
kidati,skidati,s,78,307
kidati,ukidati,u,78,326
kititi,okititi,o,30,76
klanjati,poklanjati,po,101,425
