base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
vesti,podvesti,pod,6677,50
vladati,ovladati,o,6559,619
lepiti,zalepiti,za,6525,228
lepiti,odlepiti,od,6504,96
lepiti,prilepiti,pri,6504,92
mučiti,namučiti,na,6501,133
vraćati,svraćati,s,6473,62
puniti,dopuniti,do,6454,608
puniti,napuniti,na,6454,1453
obraćati,preobraćati,pre,6399,50
puniti,prepuniti,pre,6347,81
peći,zapeći,za,6143,53
braniti,odbraniti,od,6073,679
obraćati,saobraćati,sa,6020,198
beležiti,ubeležiti,u,6003,58
umreti,izumreti,iz,5987,74
brisati,izbrisati,iz,5936,882
mučiti,izmučiti,iz,5843,85
boleti,razboleti,raz,5803,248
boleti,zaboleti,za,5803,168
kucati,zakucati,za,5690,259
kucati,ukucati,u,5673,111
pomenuti,napomenuti,na,5654,2057
širiti,proširiti,pro,5608,5912
mamiti,namamiti,na,5459,98
mamiti,izmamiti,iz,5446,132
bacati,razbacati,raz,5393,127
paziti,zapaziti,za,5360,977
ploviti,uploviti,u,5300,265
ploviti,zaploviti,za,5300,134
ploviti,doploviti,do,5233,154
obići,zaobići,za,5188,630
zidati,zazidati,za,5133,63
grabiti,prigrabiti,pri,5115,111
grabiti,ugrabiti,u,5105,143
grabiti,dograbiti,do,5075,104
dirati,prodirati,pro,5065,753
paziti,pripaziti,pri,5049,113
paliti,zapaliti,za,5007,1322
dirati,zadirati,za,4995,103
stajati,ostajati,o,4992,6070
stajati,postajati,po,4992,13306
seliti,doseliti,do,4942,1623
seliti,naseliti,na,4942,2506
seliti,preseliti,pre,4942,4892
seliti,useliti,u,4942,411
paliti,upaliti,u,4920,802
dirati,razdirati,raz,4916,93
ceniti,proceniti,pro,4871,1834
čuvati,očuvati,o,4773,836
ceniti,uceniti,u,4767,63
plivati,preplivati,pre,4677,110
menjati,izmenjati,iz,4600,93
primiti,poprimiti,po,4588,342
otkrivati,razotkrivati,raz,4530,237
brojiti,izbrojiti,iz,4528,64
ostavljati,izostavljati,iz,4495,141
gađati,događati,do,4446,2485
gađati,nagađati,na,4446,240
pasti,opasti,o,4436,783
pasti,propasti,pro,4436,897
pasti,raspasti,ras,4436,889
pasti,spasti,s,4436,1132
udati,preudati,pre,4385,196
pamtiti,zapamtiti,za,4380,708
pamtiti,upamtiti,u,4353,356
dešavati,udešavati,u,4303,55
umirati,izumirati,iz,4298,54
gušiti,ugušiti,u,4129,1188
paliti,pripaliti,pri,4120,50
plivati,zaplivati,za,4077,62
imenovati,preimenovati,pre,4016,271
drhtati,uzdrhtati,uz,4012,138
drhtati,zadrhtati,za,4012,292
urediti,preurediti,pre,4011,218
gušiti,prigušiti,pri,4004,223
misliti,pomisliti,po,3995,387
misliti,smisliti,s,3995,269
slaviti,proslaviti,pro,3914,2026
štititi,zaštititi,za,3906,2464
duvati,izduvati,iz,3904,60
važiti,odvažiti,od,3903,139
sretati,presretati,pre,3896,70
